loan,hh,village,religion,roof,rooms,beds,electricity,ownership,leader
0,46138,46,islam,sheet,2,1,1,RENTED,0
0,46139,46,hindu,sheet,3,0,1,OWNED,0
0,46140,46,islam,tile,3,2,1,OWNED,0
0,46141,46,hindu,tile,1,0,1,OWNED,0
0,46142,46,hindu,sheet,1,0,1,OWNED,0
0,46143,46,islam,tile,1,1,1,OWNED,0
0,46144,46,hindu,sheet,1,3,1,OWNED,0
0,46145,46,hindu,sheet,3,1,0,OWNED,0
0,46146,46,hindu,rcc,4,1,1,OWNED,0
0,46147,46,islam,tile,1,1,1,OWNED,0
0,46148,46,islam,stone,1,1,1,OWNED,0
0,46149,46,hindu,tile,2,0,1,OWNED,0
0,46150,46,hindu,tile,2,0,1,OWNED,0
0,46151,46,hindu,tile,2,0,1,RENTED,0
0,46152,46,hindu,tile,3,0,1,RENTED,0
0,46153,46,islam,sheet,3,1,1,GOVERNMENT,0
0,46154,46,islam,sheet,3,1,1,OWNED,0
0,46155,46,islam,tile,2,0,1,OWNED,1
0,46156,46,islam,tile,1,2,1,RENTED,0
0,46157,46,islam,stone,2,1,1,OWNED,1
0,46158,46,islam,sheet,1,3,1,OWNED,0
0,46159,46,islam,tile,4,1,1,OWNED,1
0,46160,46,islam,tile,3,1,1,OWNED,0
0,46161,46,islam,sheet,4,2,1,OWNED,0
0,46162,46,islam,sheet,2,1,1,RENTED,0
0,46163,46,islam,sheet,2,0,1,OWNED,0
0,46164,46,islam,tile,1,0,1,OWNED,0
0,46165,46,islam,sheet,2,3,1,OWNED,0
0,46166,46,islam,sheet,1,3,1,RENTED,0
0,46167,46,islam,sheet,3,1,1,OWNED,0
1,46168,46,islam,rcc,4,2,1,OWNED,1
1,46169,46,islam,tile,1,0,1,OWNED,0
0,46170,46,hindu,tile,2,0,1,OWNED,0
0,46171,46,hindu,tile,1,0,0,OWNED,0
0,46172,46,hindu,tile,3,1,1,OWNED,1
0,46173,46,islam,stone,4,2,1,OWNED,0
0,46174,46,islam,tile,2,3,1,OWNED,0
0,46175,46,islam,tile,2,2,1,OWNED,0
0,46176,46,islam,sheet,4,1,1,OWNED,0
0,46177,46,islam,sheet,3,2,1,OWNED,0
0,46178,46,hindu,tile,3,0,1,OWNED,1
0,46179,46,hindu,tile,4,1,1,OWNED,0
0,46180,46,islam,tile,3,0,1,OWNED,0
0,46181,46,islam,tile,2,4,1,OWNED,0
0,46182,46,hindu,sheet,2,0,1,OWNED,0
0,46183,46,hindu,sheet,3,0,1,OWNED,0
0,46184,46,hindu,tile,3,0,1,OWNED,0
0,46185,46,hindu,sheet,2,0,1,OWNED,0
0,46186,46,hindu,sheet,2,0,1,OWNED,0
0,46187,46,hindu,tile,2,0,1,OWNED,0
0,46188,46,hindu,tile,1,0,1,OWNED,0
0,46189,46,hindu,sheet,3,2,1,OWNED,0
0,46190,46,hindu,sheet,2,0,1,OWNED,0
0,46191,46,hindu,tile,3,0,1,OWNED,0
0,46192,46,hindu,tile,3,4,1,OWNED,0
0,46193,46,islam,sheet,3,1,1,OWNED,0
0,46194,46,hindu,sheet,2,0,1,OWNED,0
0,46195,46,hindu,tile,2,0,1,OWNED,0
0,46196,46,hindu,sheet,1,0,0,RENTED,0
0,46197,46,hindu,sheet,6,2,1,OWNED,0
0,46198,46,islam,sheet,1,0,1,RENTED,0
0,46199,46,islam,sheet,1,0,1,RENTED,1
0,46200,46,islam,tile,1,0,1,OWNED,1
0,46201,46,islam,tile,0,0,1,RENTED,0
0,46202,46,hindu,tile,2,2,1,OWNED,0
0,46203,46,hindu,sheet,2,1,1,OWNED,0
0,46204,46,hindu,tile,1,0,1,OWNED,0
0,46205,46,hindu,sheet,4,2,1,OWNED,0
0,46206,46,hindu,tile,2,2,1,OWNED,0
0,46207,46,hindu,tile,2,3,1,OWNED,0
0,46208,46,hindu,sheet,2,3,1,OWNED,0
0,46209,46,hindu,tile,4,0,1,OWNED,0
0,46210,46,hindu,sheet,2,0,1,OWNED,0
0,46211,46,hindu,sheet,2,0,1,OWNED,0
0,46212,46,hindu,sheet,1,0,1,OWNED,0
0,46213,46,hindu,sheet,2,0,1,OWNED,1
0,46214,46,hindu,sheet,2,0,1,OWNED,0
0,46215,46,hindu,sheet,4,0,1,OWNED,1
0,46216,46,hindu,tile,2,0,1,OWNED,0
0,46217,46,hindu,sheet,3,1,1,OWNED,0
0,46218,46,hindu,sheet,1,0,1,OWNED,0
0,46219,46,hindu,tile,3,0,1,OWNED,0
0,46220,46,hindu,sheet,3,1,1,RENTED,0
0,46221,46,islam,sheet,3,1,1,RENTED,1
0,46222,46,hindu,sheet,2,3,1,OWNED,0
0,46223,46,hindu,tile,2,1,1,OWNED,0
0,46224,46,hindu,tile,2,0,1,OWNED,1
0,46225,46,hindu,sheet,2,0,1,OWNED,0
0,46226,46,hindu,tile,2,0,1,OWNED,0
0,46227,46,hindu,stone,3,0,1,OWNED,0
0,46228,46,hindu,sheet,2,0,0,RENTED,0
0,46229,46,hindu,sheet,2,2,1,RENTED,0
0,46230,46,hindu,sheet,1,1,1,OWNED,0
0,46231,46,hindu,sheet,2,0,0,RENTED,0
0,46232,46,hindu,sheet,2,2,1,OWNED,0
0,46233,46,hindu,tile,2,1,1,OWNED,0
0,46234,46,hindu,sheet,1,0,1,OWNED,0
0,46235,46,hindu,sheet,4,1,1,OWNED,0
0,46236,46,hindu,rcc,1,1,1,OWNED,0
0,46237,46,hindu,sheet,2,1,1,OWNED,0
0,46238,46,hindu,rcc,5,3,1,OWNED,0
0,46239,46,islam,tile,2,0,1,OWNED,0
0,46240,46,islam,sheet,4,2,1,OWNED,0
0,46241,46,hindu,tile,3,0,1,OWNED,0
0,46242,46,hindu,tile,6,1,1,OWNED,0
0,46243,46,hindu,rcc,2,1,1,OWNED,0
0,46244,46,hindu,sheet,2,0,1,RENTED,0
0,46245,46,hindu,rcc,4,2,1,OWNED,0
0,46246,46,hindu,tile,2,0,1,OWNED,0
0,46247,46,hindu,sheet,2,1,1,OWNED,0
0,46248,46,hindu,sheet,4,1,1,OWNED,0
0,46249,46,hindu,sheet,2,0,1,OWNED,0
0,46250,46,hindu,sheet,1,0,1,OWNED,0
0,46251,46,hindu,sheet,1,0,1,OWNED,0
0,46252,46,hindu,sheet,2,1,1,OWNED,1
0,46253,46,hindu,sheet,1,1,1,RENTED,0
0,46254,46,hindu,tile,1,1,1,RENTED,0
0,46255,46,hindu,tile,1,1,1,OWNED,0
0,46256,46,islam,sheet,1,0,1,OWNED,0
0,46257,46,hindu,sheet,2,0,1,OWNED,0
0,46258,46,hindu,stone,3,2,1,OWNED,0
0,46259,46,islam,stone,4,3,1,OWNED,0
0,46260,46,hindu,sheet,1,1,1,RENTED,0
0,46261,46,hindu,stone,2,0,1,OWNED,0
0,46262,46,islam,rcc,2,2,1,OWNED,0
0,47001,47,hindu,rcc,2,2,1,OWNED,0
0,47002,47,hindu,rcc,3,0,1,OWNED,0
0,47003,47,hindu,rcc,2,0,1,OWNED,0
0,47004,47,hindu,tile,3,1,1,OWNED,0
1,47005,47,hindu,rcc,4,1,1,OWNED,0
0,47006,47,hindu,rcc,3,2,1,OWNED,1
0,47007,47,hindu,rcc,3,1,1,OWNED,0
0,47008,47,hindu,tile,2,0,0,OWNED,0
0,47009,47,hindu,rcc,2,2,1,OWNED,0
1,47010,47,hindu,sheet,4,3,1,OWNED,0
0,47011,47,hindu,sheet,2,0,1,OWNED,0
0,47012,47,hindu,rcc,3,3,1,OWNED,0
0,47013,47,hindu,tile,2,0,1,OWNED,0
1,47014,47,hindu,tile,3,0,1,OWNED,0
0,47015,47,hindu,sheet,2,0,1,OWNED,0
0,47016,47,hindu,rcc,2,1,1,OWNED,0
1,47017,47,hindu,sheet,2,0,1,OWNED,0
1,47018,47,hindu,rcc,2,0,1,OWNED,0
1,47019,47,hindu,rcc,2,1,1,OWNED,0
0,47020,47,hindu,tile,2,0,0,OWNED,0
0,47021,47,hindu,rcc,2,2,1,OWNED,0
0,47022,47,hindu,tile,2,0,1,OWNED,1
0,47023,47,hindu,tile,2,0,1,OWNED,0
0,47024,47,hindu,tile,2,0,1,OWNED,0
0,47025,47,hindu,sheet,3,0,1,OWNED,0
1,47026,47,hindu,rcc,3,3,1,OWNED,0
0,47027,47,hindu,tile,1,0,0,OWNED,0
0,47028,47,hindu,tile,3,1,1,OWNED,1
0,47029,47,hindu,rcc,5,2,1,OWNED,0
0,47030,47,hindu,sheet,4,2,1,OWNED,0
0,47031,47,hindu,tile,2,2,1,OWNED,0
1,47032,47,hindu,tile,2,2,1,OWNED,0
0,47033,47,hindu,tile,2,2,1,OWNED,0
0,47034,47,hindu,sheet,2,0,1,GOVERNMENT,0
0,47035,47,hindu,tile,3,0,0,OWNED,0
0,47036,47,hindu,tile,2,0,1,OWNED,0
0,47037,47,hindu,tile,3,0,1,OWNED,0
0,47038,47,hindu,tile,2,0,1,OWNED,0
0,47039,47,hindu,sheet,2,0,1,OWNED,0
0,47040,47,hindu,sheet,1,0,1,OWNED,0
0,47041,47,hindu,sheet,2,0,1,OWNED,0
0,47042,47,hindu,tile,2,0,1,OWNED,0
0,47043,47,hindu,sheet,1,0,1,OWNED,0
0,47044,47,hindu,tile,0,0,0,SHARE_OWNED,0
0,47045,47,hindu,tile,2,0,1,OWNED,0
1,47046,47,hindu,rcc,1,0,1,SHARE_OWNED,0
0,47047,47,hindu,rcc,2,2,1,OWNED,1
0,47048,47,hindu,rcc,2,2,1,OWNED,1
0,47049,47,hindu,sheet,2,0,1,OWNED,0
0,47050,47,hindu,sheet,1,0,1,OWNED,0
0,47051,47,hindu,sheet,4,3,1,OWNED,1
0,47052,47,hindu,stone,4,2,1,OWNED,0
0,47053,47,hindu,sheet,2,1,1,OWNED,0
1,47054,47,hindu,rcc,2,2,1,OWNED,0
1,47055,47,hindu,tile,2,0,1,OWNED,0
1,47056,47,hindu,tile,1,0,1,OWNED,0
0,47057,47,hindu,tile,2,0,1,OWNED,0
0,47058,47,hindu,stone,4,2,1,OWNED,0
1,47059,47,hindu,rcc,4,4,1,OWNED,0
0,47060,47,hindu,tile,3,1,1,OWNED,0
1,47061,47,hindu,sheet,4,0,1,OWNED,0
1,47062,47,hindu,sheet,1,0,1,OWNED,0
0,47063,47,hindu,tile,3,1,1,OWNED,1
0,47064,47,hindu,tile,3,1,1,OWNED,0
0,47065,47,hindu,tile,2,2,0,OWNED,0
1,47066,47,hindu,sheet,4,2,1,OWNED,0
0,47067,47,hindu,tile,3,1,1,OWNED,0
0,47068,47,hindu,tile,2,0,1,OWNED,0
0,47069,47,hindu,tile,2,0,1,OWNED,0
0,47070,47,hindu,tile,2,2,1,OWNED,0
0,47071,47,hindu,rcc,3,1,1,OWNED,0
1,47072,47,hindu,rcc,2,0,1,OWNED,0
1,47073,47,hindu,stone,2,0,1,OWNED,0
0,47074,47,hindu,tile,3,1,1,OWNED,0
0,47075,47,hindu,sheet,3,1,1,OWNED,0
0,47076,47,hindu,rcc,6,5,1,OWNED,0
0,47077,47,hindu,stone,4,1,1,OWNED,0
0,47078,47,hindu,rcc,2,2,1,OWNED,0
0,47079,47,hindu,tile,4,0,1,OWNED,1
0,47080,47,hindu,tile,2,1,1,OWNED,0
0,47081,47,hindu,sheet,3,1,1,OWNED,1
0,47082,47,hindu,tile,2,0,1,OWNED,0
0,47083,47,hindu,rcc,6,2,1,OWNED,0
0,47084,47,hindu,rcc,5,3,1,OWNED,0
0,47085,47,hindu,tile,3,0,1,OWNED,0
0,47086,47,hindu,tile,2,0,1,OWNED,0
0,47087,47,hindu,rcc,6,1,1,OWNED,0
0,47088,47,hindu,sheet,2,2,1,OWNED,0
0,47089,47,hindu,rcc,4,1,1,OWNED,0
0,47090,47,hindu,rcc,2,0,1,OWNED,0
0,47091,47,hindu,rcc,2,0,1,OWNED,0
0,47092,47,hindu,sheet,1,0,1,OWNED,0
0,47093,47,hindu,rcc,4,2,1,OWNED,0
1,47094,47,hindu,sheet,2,0,1,OWNED,1
0,47095,47,hindu,tile,2,1,1,OWNED,1
0,47096,47,hindu,sheet,4,2,1,OWNED,0
0,47097,47,hindu,tile,2,0,1,OWNED,0
0,47098,47,hindu,tile,2,0,1,OWNED,0
0,47099,47,hindu,stone,1,0,1,OWNED,0
0,47100,47,hindu,tile,1,0,1,OWNED,0
1,47101,47,hindu,tile,1,0,1,OWNED,0
1,47102,47,hindu,tile,3,1,1,OWNED,0
0,47103,47,hindu,tile,4,1,1,OWNED,0
0,47104,47,hindu,tile,4,2,1,OWNED,0
0,47105,47,hindu,rcc,3,1,1,OWNED,0
0,47106,47,hindu,tile,2,0,1,OWNED,0
0,47107,47,hindu,tile,1,0,1,OWNED,0
0,47108,47,hindu,tile,3,1,1,OWNED,0
0,47109,47,hindu,tile,2,0,1,OWNED,1
0,47110,47,hindu,tile,1,0,0,OWNED,0
1,47111,47,hindu,stone,2,3,1,OWNED,0
0,47112,47,hindu,tile,2,0,1,OWNED,0
0,47113,47,hindu,tile,4,0,1,OWNED,0
0,47114,47,hindu,tile,6,2,1,OWNED,1
0,47115,47,hindu,tile,2,1,1,OWNED,0
0,47116,47,hindu,sheet,1,0,1,OWNED,0
0,47117,47,hindu,stone,3,1,1,OWNED,0
0,47118,47,hindu,rcc,2,1,1,OWNED,0
1,47119,47,hindu,tile,1,0,1,OWNED,0
0,47120,47,hindu,tile,1,0,1,OWNED,0
0,47121,47,hindu,stone,4,2,1,OWNED,0
0,47122,47,hindu,tile,2,0,0,OWNED,0
0,47123,47,hindu,tile,2,1,1,OWNED,0
0,47124,47,hindu,sheet,2,0,1,OWNED,0
0,47125,47,hindu,rcc,3,1,1,OWNED,0
0,47126,47,hindu,sheet,4,2,1,OWNED,0
0,47127,47,hindu,tile,3,1,1,OWNED,0
1,47128,47,hindu,sheet,1,0,1,OWNED,1
0,47129,47,hindu,stone,3,1,1,OWNED,0
0,47130,47,hindu,rcc,4,2,1,OWNED,0
0,47131,47,hindu,stone,2,1,1,OWNED,0
1,47132,47,hindu,sheet,3,2,1,OWNED,0
0,47133,47,hindu,rcc,2,0,1,OWNED,0
0,47134,47,hindu,tile,2,1,1,OWNED,0
0,47135,47,hindu,sheet,2,1,1,OWNED,0
0,47136,47,hindu,sheet,2,0,1,OWNED,0
0,47137,47,hindu,sheet,2,0,1,OWNED,0
0,47138,47,hindu,sheet,1,0,1,GOVERNMENT,0
0,47139,47,hindu,rcc,1,0,1,SHARE_OWNED,1
0,50001,50,hindu,tile,5,2,1,OWNED,0
1,50002,50,hindu,tile,2,1,1,OWNED,0
0,50003,50,hindu,tile,2,0,1,OWNED,0
0,50004,50,hindu,tile,3,1,1,OWNED,0
0,50005,50,hindu,tile,3,0,1,OWNED,0
0,50006,50,hindu,sheet,4,1,1,OWNED,0
0,50007,50,hindu,tile,3,2,1,OWNED,1
0,50008,50,hindu,tile,3,1,1,OWNED,0
0,50009,50,hindu,tile,2,2,1,OWNED,0
0,50010,50,hindu,tile,1,1,1,OWNED,0
0,50011,50,hindu,tile,1,1,1,OWNED,0
0,50012,50,hindu,sheet,8,5,1,OWNED,0
0,50013,50,hindu,tile,2,4,1,OWNED,0
0,50014,50,hindu,sheet,1,1,1,OWNED,0
0,50015,50,hindu,thatch,2,0,1,OWNED,0
0,50016,50,hindu,thatch,2,1,1,OWNED,0
0,50017,50,hindu,thatch,2,1,0,OWNED,0
0,50018,50,hindu,thatch,2,1,1,OWNED,0
0,50019,50,hindu,other,4,2,1,OWNED,0
0,50020,50,hindu,other,3,1,1,OWNED,0
0,50021,50,hindu,tile,1,1,1,OWNED,0
0,50022,50,hindu,tile,3,1,1,OWNED,0
0,50023,50,hindu,stone,2,1,1,OWNED,0
0,50024,50,hindu,other,4,5,1,OWNED,1
0,50025,50,hindu,rcc,4,2,1,OWNED,0
0,50026,50,hindu,tile,3,2,1,OWNED,0
0,50027,50,hindu,tile,3,3,1,OWNED,0
0,50028,50,hindu,tile,2,1,1,OWNED,0
0,50029,50,hindu,tile,2,1,1,OWNED,0
0,50030,50,hindu,tile,2,2,1,OWNED,0
0,50031,50,hindu,tile,2,1,1,OWNED,1
1,50032,50,hindu,rcc,7,3,1,OWNED,1
0,50033,50,hindu,tile,2,1,1,OWNED,0
0,50034,50,hindu,tile,4,2,1,OWNED,0
0,50035,50,hindu,tile,2,2,1,OWNED,1
0,50036,50,hindu,tile,2,1,1,OWNED,0
0,50037,50,hindu,rcc,3,2,1,OWNED,0
0,50038,50,hindu,rcc,2,2,1,OWNED,0
0,50039,50,hindu,tile,2,1,1,OWNED,0
0,50040,50,hindu,tile,4,2,1,OWNED,0
0,50041,50,hindu,tile,2,1,1,OWNED,0
0,50042,50,hindu,sheet,1,1,1,OWNED,0
0,50043,50,hindu,sheet,2,1,1,OWNED,0
0,50044,50,hindu,sheet,2,1,1,OWNED,0
0,50045,50,hindu,tile,2,2,1,OWNED,0
0,50046,50,hindu,rcc,2,2,1,OWNED,0
0,50047,50,hindu,sheet,4,1,1,OWNED,0
0,50048,50,hindu,rcc,3,2,1,OWNED,0
0,50049,50,hindu,rcc,5,3,1,OWNED,0
0,50050,50,hindu,tile,2,2,1,OWNED,0
1,50051,50,hindu,tile,3,0,1,OWNED,0
0,50052,50,hindu,tile,3,1,1,OWNED,0
0,50053,50,hindu,sheet,2,1,1,OWNED,0
0,50054,50,hindu,rcc,4,2,1,OWNED,0
0,50055,50,hindu,tile,4,1,1,OWNED,0
0,50056,50,hindu,tile,5,2,1,OWNED,0
0,50057,50,hindu,sheet,3,2,1,OWNED,0
0,50058,50,hindu,rcc,4,2,1,OWNED,0
0,50059,50,hindu,rcc,5,2,1,OWNED,0
0,50060,50,hindu,tile,3,2,1,OWNED,0
0,50061,50,hindu,sheet,3,2,1,OWNED,0
0,50062,50,hindu,sheet,4,2,1,OWNED,0
1,50063,50,hindu,sheet,2,1,1,OWNED,1
0,50064,50,hindu,tile,2,1,1,OWNED,0
0,50065,50,hindu,sheet,2,0,0,OWNED,0
0,50066,50,hindu,tile,2,1,1,OWNED,0
0,50067,50,hindu,tile,4,3,0,OWNED,0
0,50068,50,hindu,tile,2,0,1,OWNED,0
0,50069,50,hindu,tile,2,0,1,OWNED,0
0,50070,50,hindu,tile,2,1,1,OWNED,0
0,50071,50,hindu,thatch,1,0,0,OWNED,0
0,50072,50,hindu,tile,2,1,1,OWNED,0
0,50073,50,hindu,tile,2,0,1,OWNED,0
0,50074,50,hindu,tile,2,0,1,OWNED,1
0,50075,50,hindu,rcc,2,3,1,OWNED,0
0,50076,50,hindu,sheet,3,2,1,OWNED,0
0,50077,50,hindu,tile,2,1,1,OWNED,0
0,50078,50,hindu,sheet,2,1,1,OWNED,0
0,50079,50,hindu,rcc,3,2,1,OWNED,0
0,50080,50,hindu,rcc,4,3,1,OWNED,0
0,50081,50,hindu,sheet,2,1,1,OWNED,1
0,50082,50,hindu,tile,2,2,1,OWNED,0
0,50083,50,hindu,tile,4,2,1,OWNED,0
0,50084,50,hindu,sheet,6,3,1,OWNED,0
0,50085,50,hindu,tile,2,1,1,OWNED,0
0,50086,50,hindu,tile,2,1,1,OWNED,0
0,50087,50,hindu,tile,3,1,1,OWNED,0
0,50088,50,hindu,tile,3,2,1,OWNED,0
0,50089,50,hindu,tile,4,3,1,OWNED,0
0,50090,50,hindu,tile,2,2,1,RENTED,0
0,50091,50,hindu,sheet,6,1,1,OWNED,0
0,50092,50,hindu,tile,3,2,1,OWNED,0
0,50093,50,hindu,rcc,2,2,1,OWNED,0
0,50094,50,hindu,sheet,2,1,1,OWNED,0
0,50095,50,hindu,tile,5,1,1,OWNED,0
0,50096,50,hindu,thatch,2,0,0,OWNED,0
0,50097,50,hindu,sheet,2,1,1,OWNED,0
0,50098,50,hindu,rcc,4,3,1,OWNED,0
0,50099,50,hindu,tile,3,1,1,OWNED,0
0,50100,50,hindu,tile,2,0,1,OWNED,0
0,50101,50,hindu,tile,1,0,0,OWNED,0
0,50102,50,hindu,sheet,3,2,1,OWNED,0
0,50103,50,hindu,rcc,7,3,1,OWNED,0
0,50104,50,hindu,tile,2,1,1,OWNED,0
1,50105,50,hindu,sheet,2,1,1,OWNED,0
0,50106,50,hindu,rcc,3,2,1,OWNED,0
0,50107,50,hindu,rcc,8,4,1,OWNED,0
0,50108,50,hindu,rcc,4,2,1,OWNED,0
0,50109,50,hindu,sheet,2,1,1,OWNED,1
1,50110,50,hindu,tile,2,1,1,OWNED,0
1,50111,50,hindu,sheet,3,1,1,OWNED,0
0,50112,50,hindu,sheet,2,0,1,OWNED,0
0,50113,50,hindu,sheet,3,0,1,OWNED,0
0,50114,50,hindu,stone,2,0,1,OWNED,0
1,50115,50,hindu,tile,3,0,1,OWNED,0
0,50116,50,hindu,tile,2,0,1,OWNED,0
0,50117,50,hindu,sheet,2,0,1,OWNED,0
0,50118,50,hindu,tile,2,0,1,OWNED,0
0,50119,50,hindu,sheet,2,0,1,OWNED,0
0,50120,50,hindu,other,2,0,1,OWNED,0
0,50121,50,hindu,sheet,2,1,1,OWNED,0
1,50122,50,hindu,tile,2,1,1,OWNED,0
0,50123,50,hindu,tile,3,0,1,OWNED,0
0,50124,50,hindu,tile,2,1,1,OWNED,0
0,50125,50,hindu,tile,2,1,1,OWNED,0
0,50126,50,hindu,tile,2,0,0,OWNED,0
0,50127,50,hindu,tile,2,0,1,OWNED,0
0,50128,50,hindu,tile,1,0,1,OWNED,0
0,50129,50,hindu,tile,1,0,1,OWNED,0
0,50130,50,hindu,tile,4,2,1,OWNED,0
0,50131,50,hindu,tile,2,1,1,OWNED,0
0,50132,50,hindu,thatch,1,0,0,OWNED,0
0,50133,50,hindu,tile,1,1,1,OWNED,0
0,50134,50,hindu,tile,1,1,1,OWNED,0
0,50135,50,hindu,tile,2,0,1,OWNED,0
0,50136,50,hindu,tile,2,0,1,OWNED,0
0,50137,50,hindu,tile,2,0,1,OWNED,0
0,50138,50,hindu,tile,2,0,1,OWNED,0
0,50139,50,hindu,tile,1,0,0,OWNED,0
0,50140,50,hindu,tile,2,0,1,OWNED,0
1,50141,50,hindu,tile,2,1,1,OWNED,0
1,50142,50,hindu,tile,2,0,1,OWNED,0
0,50143,50,hindu,tile,2,0,1,OWNED,0
0,50144,50,hindu,tile,1,1,1,OWNED,0
0,50145,50,hindu,tile,2,0,1,OWNED,0
0,50146,50,hindu,thatch,2,1,1,OWNED,0
0,50147,50,hindu,tile,1,1,1,OWNED,0
0,50148,50,hindu,tile,2,1,1,OWNED,0
0,50149,50,hindu,tile,2,0,1,OWNED,0
0,50150,50,hindu,tile,3,0,1,OWNED,0
0,50151,50,hindu,tile,3,1,1,OWNED,0
0,50152,50,hindu,sheet,2,2,1,OWNED,0
0,50153,50,hindu,rcc,4,3,1,OWNED,0
0,50154,50,hindu,tile,3,1,1,OWNED,0
0,50155,50,hindu,sheet,2,0,1,OWNED,0
0,50156,50,hindu,other,2,0,1,OWNED,0
0,50157,50,hindu,sheet,2,1,1,OWNED,0
0,50158,50,hindu,sheet,3,1,1,OWNED,0
0,50159,50,hindu,sheet,2,0,1,OWNED,0
0,50160,50,hindu,tile,2,0,1,OWNED,0
0,50161,50,hindu,tile,1,1,1,OWNED,0
0,50162,50,hindu,tile,1,1,1,OWNED,0
1,50163,50,hindu,tile,2,1,1,OWNED,1
0,50164,50,hindu,sheet,2,0,1,OWNED,0
0,50165,50,hindu,sheet,5,0,1,OWNED,0
0,50166,50,hindu,tile,2,1,1,OWNED,0
0,50167,50,hindu,stone,3,2,1,OWNED,1
0,50168,50,hindu,sheet,4,3,1,OWNED,1
0,50169,50,hindu,sheet,4,2,1,OWNED,1
0,50170,50,hindu,tile,3,0,1,OWNED,0
0,50171,50,hindu,tile,2,0,1,OWNED,0
1,50172,50,hindu,tile,3,0,1,OWNED,0
0,50173,50,hindu,tile,1,1,1,OWNED,0
0,50174,50,hindu,tile,2,1,1,OWNED,1
0,50175,50,hindu,tile,1,0,0,OWNED,0
0,50176,50,hindu,tile,2,0,1,OWNED,1
0,50177,50,hindu,tile,2,1,1,GOVERNMENT,0
0,50178,50,hindu,tile,1,1,1,OWNED,0
0,50179,50,hindu,sheet,1,1,0,OWNED,0
0,50180,50,hindu,thatch,1,0,0,OWNED,0
0,50181,50,hindu,tile,1,0,0,OWNED,0
0,50182,50,hindu,tile,1,0,0,OWNED,0
0,50183,50,hindu,tile,2,0,1,OWNED,0
0,50184,50,hindu,tile,3,1,1,OWNED,0
0,50185,50,hindu,tile,4,1,1,OWNED,0
0,50186,50,hindu,tile,4,1,1,OWNED,1
0,50187,50,hindu,tile,1,0,1,OWNED,0
0,50188,50,hindu,tile,2,0,1,GOVERNMENT,0
0,50189,50,hindu,tile,2,0,1,OWNED,0
0,50190,50,hindu,tile,2,0,1,OWNED,0
0,50191,50,hindu,tile,1,1,1,OWNED,0
0,50192,50,hindu,sheet,2,0,0,OWNED,0
0,50193,50,hindu,tile,2,1,1,OWNED,0
0,50194,50,hindu,sheet,2,1,1,OWNED,1
0,50195,50,hindu,tile,2,0,1,OWNED,0
0,50196,50,hindu,tile,2,0,1,OWNED,0
0,50197,50,hindu,tile,2,0,1,OWNED,0
0,50198,50,hindu,tile,3,0,1,OWNED,0
0,50199,50,hindu,tile,1,1,1,OWNED,0
0,50200,50,hindu,tile,2,0,1,OWNED,0
0,50201,50,hindu,tile,2,1,1,OWNED,1
0,50202,50,hindu,tile,2,0,1,OWNED,0
0,50203,50,hindu,tile,2,1,1,OWNED,0
0,50204,50,hindu,tile,2,1,1,OWNED,0
0,50205,50,hindu,tile,2,0,1,OWNED,0
0,50206,50,hindu,sheet,4,2,1,OWNED,0
0,50207,50,hindu,tile,1,0,1,OWNED,0
0,50208,50,hindu,sheet,1,1,1,OWNED,0
0,50209,50,hindu,tile,3,1,1,OWNED,0
0,50210,50,hindu,stone,3,2,1,OWNED,0
0,50211,50,hindu,tile,2,1,1,OWNED,0
0,50212,50,hindu,tile,2,1,1,OWNED,0
0,50213,50,hindu,tile,4,2,1,OWNED,0
0,50214,50,hindu,sheet,4,2,1,OWNED,0
0,50215,50,hindu,sheet,5,2,1,OWNED,0
0,50216,50,hindu,tile,3,20,1,OWNED,0
0,50217,50,hindu,tile,3,0,1,OWNED,0
0,50218,50,hindu,tile,3,1,1,OWNED,0
0,50219,50,hindu,tile,4,0,1,OWNED,0
0,50220,50,hindu,rcc,4,2,1,OWNED,0
0,50221,50,hindu,thatch,1,0,0,OWNED,0
0,50222,50,hindu,tile,2,0,1,OWNED,0
0,50223,50,hindu,tile,2,0,1,OWNED,0
0,50224,50,hindu,tile,2,0,0,OWNED,0
0,50225,50,hindu,sheet,1,1,1,OWNED,0
0,50226,50,hindu,tile,2,1,1,OWNED,0
0,50227,50,hindu,sheet,3,0,1,OWNED,0
0,50228,50,hindu,rcc,3,2,1,OWNED,0
0,50229,50,hindu,rcc,4,2,1,OWNED,0
0,50230,50,hindu,tile,2,1,1,OWNED,0
0,50231,50,hindu,rcc,6,3,1,OWNED,0
0,50232,50,hindu,rcc,4,2,1,OWNED,0
0,50233,50,hindu,tile,3,0,1,OWNED,1
0,50234,50,hindu,tile,3,1,1,OWNED,0
0,50235,50,hindu,tile,3,1,1,OWNED,0
0,50236,50,hindu,tile,1,1,0,OWNED,1
0,50237,50,hindu,sheet,2,0,0,OWNED,0
0,50238,50,hindu,tile,1,0,0,OWNED,0
0,50239,50,hindu,sheet,3,1,1,OWNED,0
0,50240,50,hindu,tile,3,1,1,OWNED,0
0,50241,50,hindu,tile,2,0,1,OWNED,0
1,50242,50,hindu,tile,3,1,1,OWNED,1
1,50243,50,hindu,tile,2,1,1,OWNED,0
0,50244,50,hindu,sheet,2,1,1,OWNED,0
0,51001,51,hindu,rcc,5,2,1,OWNED,0
