CS_PropertyID,cluster,size,empl_gr,Rent,leasing_rate,stories,age,renovated,class_a,class_b,LEED,Energystar,green_rating,net,amenities,cd_total_07,hd_total07,total_dd_07,Precipitation,Gas_Costs,Electricity_Costs,cluster_rent
129441,532,189000,0.97,46.42,97.78,12,25,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40
129211,532,342014,0.97,46.99,100,12,18,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40
129212,532,167233,0.97,47.34,97.03,12,25,1,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,40
129278,532,201657,0.97,49.68,97.32,12,29,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40
129209,532,172937,0.97,51,92.81,12,25,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40
129206,532,244585,0.97,52.03,94.36,12,25,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40
129223,532,214029,0.97,53.5,98.34,12,37,1,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40
248965,533,317729,2.38,45.9,77.28,16,20,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,41.12
1467604,533,90607,2.38,33,100,5,12,0,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,41.12
248850,533,110000,2.38,34.2,82.91,3,27,1,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,41.12
623257,533,285516,2.38,41.12,97.04,12,5,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,41.12
528007,533,286210,2.38,57,89.82,12,6,0,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,41.12
246876,534,301414,2.38,46.13,98.91,22,22,0,1,0,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,32.945
363882,534,7776,2.38,24,88.68,2,74,0,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,32.945
48078,534,26135,2.38,26.64,95.18,4,22,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,32.945
246857,534,19849,2.38,31.69,81.97,4,22,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,32.945
246875,534,21302,2.38,34.2,100,2,38,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,32.945
246870,534,292056,2.38,53.67,98.21,20,18,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,32.945
247256,535,135943,2.38,46.13,99.27,5,19,0,1,0,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,34.2
48078,535,26135,2.38,26.64,95.18,4,22,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,34.2
246857,535,19849,2.38,31.69,81.97,4,22,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,34.2
246875,535,21302,2.38,34.2,100,2,38,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,34.2
246870,535,292056,2.38,53.67,98.21,20,18,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,34.2
247407,536,43796,2.38,46.2,77.88,4,16,0,1,0,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,44.61
5632706,536,8242,2.38,39.09,0,1,29,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,44.61
1470792,536,10700,2.38,39.6,51.4,2,1,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,44.61
710529,536,24977,2.38,40.8,0,2,0,0,0,1,0,0,0,1,0,684,1419,2103,22.71,0.01029615,0.037807737,44.61
247500,536,163211,2.38,44.61,100,6,49,1,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,44.61
254907,536,63355,2.38,45,96.95,7,42,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,44.61
251036,536,20469,2.38,48,100,4,44,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,44.61
248956,537,103015,2.38,46.8,83.52,7,16,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,41.12
1467604,537,90607,2.38,33,100,5,12,0,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,41.12
248850,537,110000,2.38,34.2,82.91,3,27,1,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,41.12
623257,537,285516,2.38,41.12,97.04,12,5,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,41.12
528007,537,286210,2.38,57,89.82,12,6,0,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,41.12
249451,538,139061,2.38,47,99.12,10,35,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,47.5
246772,538,21444,2.38,3,84.14,3,50,1,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,47.5
632977,538,10500,2.38,48,89.52,2,53,0,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,47.5
246850,538,313304,2.38,81,98.7,22,42,1,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,47.5
313265,539,217000,1.77,47.4,91.4,11,17,0,1,0,0,1,1,0,1,744,1402,2146,22.71,0.0103,0.0378,37.8
313367,539,102918,1.77,33,69.55,4,22,0,0,1,0,0,0,0,0,744,1402,2146,22.71,0.01029615,0.037807737,37.8
313293,539,115571,1.77,34.05,97.92,6,20,0,1,0,0,0,0,0,1,744,1402,2146,22.71,0.01029615,0.037807737,37.8
313368,539,96490,1.77,37.8,85.08,4,19,0,1,0,0,0,0,0,0,744,1402,2146,22.71,0.01029615,0.037807737,37.8
314413,539,41500,1.77,38.4,100,2,19,0,0,1,0,0,0,1,0,744,1402,2146,22.71,0.01029615,0.037807737,37.8
129264,540,419619,0.97,47.99,100,12,93,1,1,0,1,1,1,1,1,1813,3904,5717,45.73,0.0145,0.0327,45.53
129260,540,110286,0.97,32.3,82.3,11,38,0,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129200,540,58349,0.97,32.9,100,10,95,1,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129417,540,108558,0.97,33.87,91.87,12,65,1,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129274,540,43616,0.97,35.14,76.02,12,22,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129419,540,73893,0.97,35.42,97.21,12,43,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129233,540,413003,0.97,36.51,98.85,13,20,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129261,540,324000,0.97,37,91.48,12,18,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
130461,540,348629,0.97,41.51,99.19,12,15,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129234,540,105836,0.97,41.91,98.58,12,20,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129203,540,195711,0.97,42,95.98,12,16,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
359859,540,498920,0.97,42.37,87.98,10,105,1,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129266,540,431507,0.97,42.6,72.72,14,79,1,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129405,540,133849,0.97,43.63,93.71,10,25,1,1,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129236,540,190643,0.97,43.74,95.92,12,24,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129237,540,224873,0.97,44.84,97.34,11,90,1,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
130130,540,6398,0.97,45,84.51,4,108,0,0,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129861,540,789192,0.97,45.25,99.9,12,12,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129267,540,260779,0.97,45.46,89.41,11,17,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
94482,540,306563,0.97,45.6,99.15,10,38,1,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
1486835,540,34707,0.97,45.85,0.44,6,104,1,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129246,540,489000,0.97,46.69,85.5,15,24,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129211,540,342014,0.97,46.99,100,12,18,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129201,540,119226,0.97,48,100,10,18,0,1,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129693,540,224873,0.97,48,100,12,7,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
130704,540,25810,0.97,48,79.21,7,97,1,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129273,540,586478,0.97,48.08,100,12,24,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129243,540,422200,0.97,48.5,100,11,27,0,1,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129209,540,172937,0.97,51,92.81,12,25,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129688,540,177198,0.97,51.04,89.33,10,1,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129206,540,244585,0.97,52.03,94.36,12,25,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129247,540,242787,0.97,54.27,100,12,106,1,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
130011,540,368880,0.97,55,100,14,6,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
130466,540,283889,0.97,57.13,85.52,10,1,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129202,540,183808,0.97,60,100,11,16,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
129265,540,243717,0.97,62.13,99.02,12,18,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53
247384,541,450000,2.38,48,89.82,23,25,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,48
247390,541,484154,2.38,31.97,71.5,21,37,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,48
27050,541,50000,2.38,33,95.6,4,42,1,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,48
247517,541,1124719,2.38,33,91.85,44,32,1,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,48
247386,541,311400,2.38,39.33,98.16,15,37,1,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,48
254039,541,12000,2.38,42,56.67,3,16,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,48
42171,541,450000,2.38,48,97.5,23,25,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,48
247400,541,492139,2.38,49.69,96.33,20,39,1,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,48
247535,541,199534,2.38,51,90.11,19,40,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,48
679445,541,775541,2.38,60,85.01,12,0,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,48
42172,541,824106,2.38,91.04,98.5,39,17,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,48
684629,542,115060,2.44,48,100,5,3,0,1,0,1,0,1,0,0,196,4783,4979,45.55,0.0118,0.0194,29.975
471161,542,218400,2.44,12.15,81.27,8,42,0,0,1,0,0,0,0,0,196,4783,4979,45.55,0.011816387,0.019431419,29.975
1132550,542,169065,2.44,29.95,87.68,6,0,0,1,0,0,0,0,1,1,196,4783,4979,45.55,0.011816387,0.019431419,29.975
1132291,542,148338,2.44,30,96.86,4,0,0,1,0,0,0,0,0,1,196,4783,4979,45.55,0.011816387,0.019431419,29.975
320632,543,1083000,1.97,48.87,97.13,39,34,1,1,0,0,1,1,0,1,130,2739,2869,22.71,0.0103,0.0378,34.875
320800,543,65625,1.97,19.76,93.91,9,91,0,0,1,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320796,543,23534,1.97,22.95,84.47,5,90,0,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320726,543,216000,1.97,23,100,12,67,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320642,543,53577,1.97,24,100,14,90,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320922,543,13400,1.97,24,100,6,77,0,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320573,543,22355,1.97,26,80,5,66,1,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320577,543,30000,1.97,27,83.25,5,100,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320635,543,64955,1.97,27,72.02,7,83,1,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320876,543,30000,1.97,27,100,7,80,0,0,0,0,0,0,1,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
323202,543,24250,1.97,29.23,96.82,4,100,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320719,543,430523,1.97,29.93,78.55,25,52,1,0,1,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,34.875
44637,543,572041,1.97,30,95.52,22,85,0,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
89098,543,15832,1.97,30,68.85,6,99,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
36158,543,128838,1.97,30.37,89.35,14,94,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320640,543,99465,1.97,30.5,98.46,21,85,0,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320847,543,19600,1.97,31.5,85.71,6,82,1,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320439,543,106000,1.97,31.99,92.2,11,94,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320756,543,65000,1.97,33,98.96,8,93,0,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
321423,543,19000,1.97,33,100,5,100,0,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320434,543,711000,1.97,34.18,95.71,48,21,0,1,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320432,543,89927,1.97,34.5,88.46,11,85,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320723,543,434569,1.97,34.55,90.6,22,115,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
323237,543,39900,1.97,34.75,100,7,100,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
43473,543,15150,1.97,35,100,6,100,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320362,543,151942,1.97,35,92.76,7,83,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320845,543,51086,1.97,35,79.3,16,81,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320877,543,33000,1.97,35,84.85,6,100,0,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320799,543,18021,1.97,35.14,66.12,7,79,1,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320441,543,265363,1.97,35.2,98.2,16,104,0,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
321023,543,37544,1.97,35.5,88.7,10,97,0,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320428,543,51051,1.97,36.14,95.36,6,93,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320643,543,71345,1.97,37.5,100,15,100,1,0,1,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320426,543,240546,1.97,38,88.38,17,27,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320630,543,623352,1.97,38,83.1,38,28,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320600,543,228470,1.97,39,98.76,22,21,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,34.875
87648,543,180000,1.97,39.56,41.58,14,99,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320637,543,486711,1.97,41.5,83.81,42,32,0,1,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320431,543,51376,1.97,42,100,11,99,1,0,1,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320405,543,303645,1.97,43,100,18,48,1,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320628,543,220000,1.97,45,91.92,26,21,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320641,543,428420,1.97,45.95,100,30,29,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,34.875
320721,543,56000,1.97,50.25,95.27,16,86,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
36160,543,43956,1.97,55,100,10,101,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
122010,543,7050,1.97,72,80.14,3,101,0,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.875
246879,544,227046,2.38,49.45,98.28,16,18,0,1,0,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,32.945
363882,544,7776,2.38,24,88.68,2,74,0,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,32.945
48078,544,26135,2.38,26.64,95.18,4,22,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,32.945
246857,544,19849,2.38,31.69,81.97,4,22,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,32.945
246875,544,21302,2.38,34.2,100,2,38,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,32.945
246870,544,292056,2.38,53.67,98.21,20,18,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,32.945
129029,545,400215,0.97,49.8,94.09,10,20,0,1,0,0,1,1,0,1,1813,3904,5717,45.73,0.0145,0.0327,45.13
129026,545,384157,0.97,42,99.59,12,34,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.13
129027,545,272006,0.97,43.93,100,9,40,0,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,45.13
129652,545,396894,0.97,45.13,86.86,10,26,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.13
819516,545,311743,0.97,47,98.95,10,1,0,1,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,45.13
320853,546,347141,1.97,50,95.71,21,38,1,1,0,0,1,1,0,0,130,2739,2869,22.71,0.0103,0.0378,35
321131,546,18908,1.97,15,82.02,3,100,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
320800,546,65625,1.97,19.76,93.91,9,91,0,0,1,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,35
320592,546,57772,1.97,19.92,100,3,154,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
320796,546,23534,1.97,22.95,84.47,5,90,0,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
320726,546,216000,1.97,23,100,12,67,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
320867,546,20784,1.97,24,81.42,4,107,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
320733,546,72000,1.97,26.5,100,10,99,1,0,1,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,35
321328,546,15000,1.97,27.96,0,2,101,0,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
4204072,546,2400,1.97,30,66.67,3,100,0,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
36158,546,128838,1.97,30.37,89.35,14,94,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
320444,546,313012,1.97,31.05,94.39,23,21,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,35
320749,546,74325,1.97,31.31,89.99,5,24,0,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
320847,546,19600,1.97,31.5,85.71,6,82,1,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
320439,546,106000,1.97,31.99,92.2,11,94,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
42661,546,58383,1.97,32,87.76,7,99,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
320742,546,30000,1.97,32,90.88,4,83,1,0,1,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,35
320750,546,22664,1.97,32,76.62,6,80,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
320453,546,42839,1.97,34,76.34,6,22,0,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
320434,546,711000,1.97,34.18,95.71,48,21,0,1,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
320432,546,89927,1.97,34.5,88.46,11,85,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
320723,546,434569,1.97,34.55,90.6,22,115,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
320362,546,151942,1.97,35,92.76,7,83,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
320845,546,51086,1.97,35,79.3,16,81,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
320799,546,18021,1.97,35.14,66.12,7,79,1,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
320441,546,265363,1.97,35.2,98.2,16,104,0,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
320428,546,51051,1.97,36.14,95.36,6,93,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
45293,546,492131,1.97,38,91.43,34,43,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,35
320426,546,240546,1.97,38,88.38,17,27,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,35
320630,546,623352,1.97,38,83.1,38,28,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,35
6175205,546,2378,1.97,39,42.05,2,54,0,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
87648,546,180000,1.97,39.56,41.58,14,99,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
320364,546,27000,1.97,39.74,34.92,3,100,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
320744,546,34104,1.97,40,64.58,5,22,0,0,1,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,35
320855,546,180291,1.97,41.21,90.16,20,27,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,35
320431,546,51376,1.97,42,100,11,99,1,0,1,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,35
320420,546,655173,1.97,44,95.99,37,35,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,35
320445,546,322362,1.97,45,97.51,20,17,0,1,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
320609,546,196630,1.97,45,51.21,10,50,1,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
320628,546,220000,1.97,45,91.92,26,21,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,35
48100,546,273084,1.97,50.04,85.21,13,48,1,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,35
320469,546,818711,1.97,50.67,90.95,41,36,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,35
320735,546,499215,1.97,51.09,94.58,48,35,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,35
320738,546,11150,1.97,56.4,90.47,3,102,0,0,1,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,35
44565,546,137011,1.97,68.21,96.88,16,40,0,0,1,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,35
320443,546,1708748,1.97,99.42,95.1,52,38,0,1,0,0,0,0,0,1,130,2739,2869,22.71,0.01029615,0.037807737,35
42214,547,327697,2.38,50.12,96.55,10,36,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,45.3
249452,547,32535,2.38,27,92.8,3,47,1,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,45.3
249402,547,30000,2.38,34.2,88.37,4,50,1,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,45.3
249396,547,17029,2.38,35.4,100,3,54,1,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,45.3
27225,547,44253,2.38,42,81.41,5,50,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,45.3
249395,547,32687,2.38,42.6,61.54,3,21,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,45.3
249404,547,80118,2.38,48,0,3,17,0,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,45.3
5335788,547,27679,2.38,53.79,100,6,66,0,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,45.3
468241,547,4400,2.38,54,100,1,55,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,45.3
249400,547,104465,2.38,57.2,99.21,6,43,0,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,45.3
333647,548,145903,1.97,51,91.55,12,34,0,1,0,0,1,1,0,1,130,2739,2869,22.71,0.0103,0.0378,34.2
333649,548,80000,1.97,20.99,95.04,9,39,0,0,0,0,0,0,0,0,130,2739,2869,22.71,0.01029615,0.037807737,34.2
