"partner","year","partner_name","product","product_name","partner_report_export","US_report_import","pop2000","region","govthonesty","distcap","gdppcus2000","met"
"MAR",2004,"Morocco","950349","Toys representing animals or non-hu",1.128,0,27838450,6,-0.0447385422885418,6146.91796875,33334070000,0
"MAR",2005,"Morocco","950320","Reduced-size (""scale"") model assemb",0,0.747,27838450,6,-0.0873370319604874,6146.91796875,33334070000,0
"MAR",2005,"Morocco","950330","Other construction sets and constru",0,57.551,27838450,6,-0.0873370319604874,6146.91796875,33334070000,0
"MDA",1996,"Moldova","950320","Reduced-size (""scale"") model assemb",0,6.898,4274639,3,-0.206291154026985,7979.72998046875,1288420000,0
"MDA",1999,"Moldova","950320","Reduced-size (""scale"") model assemb",0,3.841,4274639,3,-0.745360016822815,7979.72998046875,1288420000,0
"MDA",2001,"Moldova","950320","Reduced-size (""scale"") model assemb",0.939,1.243,4274639,3,-0.921323776245117,7979.72998046875,1288420000,0
"MDA",2004,"Moldova","950320","Reduced-size (""scale"") model assemb",0.671,0,4274639,3,-0.948770701885223,7979.72998046875,1288420000,0
"MDA",2005,"Moldova","950320","Reduced-size (""scale"") model assemb",1.4,0,4274639,3,-0.762519121170044,7979.72998046875,1288420000,0
"MDG",1998,"Madagascar","950320","Reduced-size (""scale"") model assemb",3.46,0,16195060,6,-0.863691627979279,14283.3544921875,3877533000,2
"MDG",1998,"Madagascar","950330","Other construction sets and constru",14.005,0,16195060,6,-0.863691627979279,14283.3544921875,3877533000,2
"MDG",1998,"Madagascar","950349","Toys representing animals or non-hu",0,4.326,16195060,6,-0.863691627979279,14283.3544921875,3877533000,2
"MDG",2003,"Madagascar","950320","Reduced-size (""scale"") model assemb",0,11.48,16195060,6,0.0717840418219566,14283.3544921875,3877533000,2
"MDG",2004,"Madagascar","950320","Reduced-size (""scale"") model assemb",0,9.435,16195060,6,-0.0585992112755775,14283.3544921875,3877533000,2
"MEX",1996,"Mexico","950349","Toys representing animals or non-hu",2524.972,12035.324,97966000,2,-0.349928498268127,3037.916015625,581426400000,8.5
"MEX",1996,"Mexico","950320","Reduced-size (""scale"") model assemb",804.569,6648.132,97966000,2,-0.349928498268127,3037.916015625,581426400000,8.5
"MEX",1996,"Mexico","950299","Parts and accessories :-- Other",1169.779,396.375,97966000,2,-0.349928498268127,3037.916015625,581426400000,8.5
"MEX",1996,"Mexico","950291","Parts and accessories :-- Garments",140.184,166.917,97966000,2,-0.349928498268127,3037.916015625,581426400000,8.5
"MEX",1996,"Mexico","950330","Other construction sets and constru",0,7015.382,97966000,2,-0.349928498268127,3037.916015625,581426400000,8.5
"MEX",1996,"Mexico","950310","Electric trains, including tracks,",16.796,19.061,97966000,2,-0.349928498268127,3037.916015625,581426400000,8.5
"MEX",1996,"Mexico","950341","Toys representing animals or non-hu",1787.235,458.271,97966000,2,-0.349928498268127,3037.916015625,581426400000,8.5
"MEX",1997,"Mexico","950299","Parts and accessories :-- Other",1252.631,414.905,97966000,2,-0.404000788927078,3037.916015625,581426400000,8.5
"MEX",1997,"Mexico","950310","Electric trains, including tracks,",0,15.556,97966000,2,-0.404000788927078,3037.916015625,581426400000,8.5
"MEX",1997,"Mexico","950330","Other construction sets and constru",490.224,10838.414,97966000,2,-0.404000788927078,3037.916015625,581426400000,8.5
"MEX",1997,"Mexico","950291","Parts and accessories :-- Garments",263.955,208.682,97966000,2,-0.404000788927078,3037.916015625,581426400000,8.5
"MEX",1997,"Mexico","950320","Reduced-size (""scale"") model assemb",1910.906,5943.979,97966000,2,-0.404000788927078,3037.916015625,581426400000,8.5
"MEX",1997,"Mexico","950349","Toys representing animals or non-hu",2028.864,10462.861,97966000,2,-0.404000788927078,3037.916015625,581426400000,8.5
"MEX",1997,"Mexico","950341","Toys representing animals or non-hu",3245.545,465.144,97966000,2,-0.404000788927078,3037.916015625,581426400000,8.5
"MEX",1998,"Mexico","950341","Toys representing animals or non-hu",1587.089,630.821,97966000,2,-0.458073079586029,3037.916015625,581426400000,8.5
"MEX",1998,"Mexico","950291","Parts and accessories :-- Garments",671.45,303.791,97966000,2,-0.458073079586029,3037.916015625,581426400000,8.5
"MEX",1998,"Mexico","950299","Parts and accessories :-- Other",2893.739,201.494,97966000,2,-0.458073079586029,3037.916015625,581426400000,8.5
"MEX",1998,"Mexico","950330","Other construction sets and constru",272.975,11113.716,97966000,2,-0.458073079586029,3037.916015625,581426400000,8.5
"MEX",1998,"Mexico","950320","Reduced-size (""scale"") model assemb",2957.759,1203.656,97966000,2,-0.458073079586029,3037.916015625,581426400000,8.5
"MEX",1998,"Mexico","950310","Electric trains, including tracks,",3.851,14.507,97966000,2,-0.458073079586029,3037.916015625,581426400000,8.5
"MEX",1998,"Mexico","950349","Toys representing animals or non-hu",2451.49,3932.33,97966000,2,-0.458073079586029,3037.916015625,581426400000,8.5
"MEX",1999,"Mexico","950341","Toys representing animals or non-hu",1214.122,342.635,97966000,2,-0.475437879562378,3037.916015625,581426400000,8.5
"MEX",1999,"Mexico","950349","Toys representing animals or non-hu",1213.618,5441.652,97966000,2,-0.475437879562378,3037.916015625,581426400000,8.5
"MEX",1999,"Mexico","950291","Parts and accessories :-- Garments",117.623,92.932,97966000,2,-0.475437879562378,3037.916015625,581426400000,8.5
"MEX",1999,"Mexico","950330","Other construction sets and constru",1616.221,6998.031,97966000,2,-0.475437879562378,3037.916015625,581426400000,8.5
"MEX",1999,"Mexico","950299","Parts and accessories :-- Other",1779.491,111.128,97966000,2,-0.475437879562378,3037.916015625,581426400000,8.5
"MEX",1999,"Mexico","950320","Reduced-size (""scale"") model assemb",401.93,488.389,97966000,2,-0.475437879562378,3037.916015625,581426400000,8.5
"MEX",2000,"Mexico","950291","Parts and accessories :-- Garments",181.539,167.658,97966000,2,-0.492802649736404,3037.916015625,581426400000,8.5
"MEX",2000,"Mexico","950320","Reduced-size (""scale"") model assemb",3084.99,8.827,97966000,2,-0.492802649736404,3037.916015625,581426400000,8.5
"MEX",2000,"Mexico","950330","Other construction sets and constru",2381.138,2774.072,97966000,2,-0.492802649736404,3037.916015625,581426400000,8.5
"MEX",2000,"Mexico","950349","Toys representing animals or non-hu",967.607,2671.345,97966000,2,-0.492802649736404,3037.916015625,581426400000,8.5
"MEX",2000,"Mexico","950341","Toys representing animals or non-hu",1618.843,170.878,97966000,2,-0.492802649736404,3037.916015625,581426400000,8.5
"MEX",2000,"Mexico","950310","Electric trains, including tracks,",32.815,70.207,97966000,2,-0.492802649736404,3037.916015625,581426400000,8.5
"MEX",2000,"Mexico","950299","Parts and accessories :-- Other",654.556,73.636,97966000,2,-0.492802649736404,3037.916015625,581426400000,8.5
"MEX",2001,"Mexico","950291","Parts and accessories :-- Garments",158.781,77.802,97966000,2,-0.372539073228836,3037.916015625,581426400000,8.5
"MEX",2001,"Mexico","950299","Parts and accessories :-- Other",496.149,54.578,97966000,2,-0.372539073228836,3037.916015625,581426400000,8.5
"MEX",2001,"Mexico","950341","Toys representing animals or non-hu",408.477,156.341,97966000,2,-0.372539073228836,3037.916015625,581426400000,8.5
"MEX",2001,"Mexico","950330","Other construction sets and constru",104.58,1212.5,97966000,2,-0.372539073228836,3037.916015625,581426400000,8.5
"MEX",2001,"Mexico","950310","Electric trains, including tracks,",2.239,0,97966000,2,-0.372539073228836,3037.916015625,581426400000,8.5
"MEX",2001,"Mexico","950349","Toys representing animals or non-hu",1176.739,3740.836,97966000,2,-0.372539073228836,3037.916015625,581426400000,8.5
"MEX",2001,"Mexico","950320","Reduced-size (""scale"") model assemb",79.966,72.363,97966000,2,-0.372539073228836,3037.916015625,581426400000,8.5
"MEX",2002,"Mexico","950299","Parts and accessories :-- Other",14.958,14.138,97966000,2,-0.252275496721268,3037.916015625,581426400000,8.5
"MEX",2002,"Mexico","950310","Electric trains, including tracks,",6.302,6.449,97966000,2,-0.252275496721268,3037.916015625,581426400000,8.5
"MEX",2002,"Mexico","950291","Parts and accessories :-- Garments",97.462,137.205,97966000,2,-0.252275496721268,3037.916015625,581426400000,8.5
"MEX",2002,"Mexico","950330","Other construction sets and constru",57.264,383.424,97966000,2,-0.252275496721268,3037.916015625,581426400000,8.5
"MEX",2002,"Mexico","950341","Toys representing animals or non-hu",234.871,16.326,97966000,2,-0.252275496721268,3037.916015625,581426400000,8.5
"MEX",2002,"Mexico","950349","Toys representing animals or non-hu",1219.409,234.626,97966000,2,-0.252275496721268,3037.916015625,581426400000,8.5
"MEX",2002,"Mexico","950320","Reduced-size (""scale"") model assemb",118.671,82.345,97966000,2,-0.252275496721268,3037.916015625,581426400000,8.5
"MEX",2003,"Mexico","950299","Parts and accessories :-- Other",15.239,15.01,97966000,2,-0.158030986785889,3037.916015625,581426400000,8.5
"MEX",2003,"Mexico","950291","Parts and accessories :-- Garments",48.639,73.552,97966000,2,-0.158030986785889,3037.916015625,581426400000,8.5
"MEX",2003,"Mexico","950320","Reduced-size (""scale"") model assemb",198.202,91.861,97966000,2,-0.158030986785889,3037.916015625,581426400000,8.5
"MEX",2003,"Mexico","950341","Toys representing animals or non-hu",138.524,133.723,97966000,2,-0.158030986785889,3037.916015625,581426400000,8.5
"MEX",2003,"Mexico","950349","Toys representing animals or non-hu",798.786,749.416,97966000,2,-0.158030986785889,3037.916015625,581426400000,8.5
"MEX",2003,"Mexico","950330","Other construction sets and constru",186.806,1111.643,97966000,2,-0.158030986785889,3037.916015625,581426400000,8.5
"MEX",2004,"Mexico","950299","Parts and accessories :-- Other",15.66,24.348,97966000,2,-0.277589917182922,3037.916015625,581426400000,8.5
"MEX",2004,"Mexico","950341","Toys representing animals or non-hu",149.747,70.445,97966000,2,-0.277589917182922,3037.916015625,581426400000,8.5
"MEX",2004,"Mexico","950349","Toys representing animals or non-hu",756.801,4395.466,97966000,2,-0.277589917182922,3037.916015625,581426400000,8.5
"MEX",2004,"Mexico","950310","Electric trains, including tracks,",0,5.451,97966000,2,-0.277589917182922,3037.916015625,581426400000,8.5
"MEX",2004,"Mexico","950291","Parts and accessories :-- Garments",46.55,87.949,97966000,2,-0.277589917182922,3037.916015625,581426400000,8.5
"MEX",2004,"Mexico","950320","Reduced-size (""scale"") model assemb",39.291,102.636,97966000,2,-0.277589917182922,3037.916015625,581426400000,8.5
"MEX",2004,"Mexico","950330","Other construction sets and constru",1685.093,1345.552,97966000,2,-0.277589917182922,3037.916015625,581426400000,8.5
"MEX",2005,"Mexico","950341","Toys representing animals or non-hu",106.324,216.445,97966000,2,-0.411641806364059,3037.916015625,581426400000,8.5
"MEX",2005,"Mexico","950299","Parts and accessories :-- Other",8.983,25.777,97966000,2,-0.411641806364059,3037.916015625,581426400000,8.5
"MEX",2005,"Mexico","950320","Reduced-size (""scale"") model assemb",35.082,21.982,97966000,2,-0.411641806364059,3037.916015625,581426400000,8.5
"MEX",2005,"Mexico","950291","Parts and accessories :-- Garments",41.757,142.595,97966000,2,-0.411641806364059,3037.916015625,581426400000,8.5
"MEX",2005,"Mexico","950349","Toys representing animals or non-hu",1505.244,1165.938,97966000,2,-0.411641806364059,3037.916015625,581426400000,8.5
"MEX",2005,"Mexico","950330","Other construction sets and constru",2749.97,1186.322,97966000,2,-0.411641806364059,3037.916015625,581426400000,8.5
"MLI",1999,"Mali","950341","Toys representing animals or non-hu",2.372,0,11646920,6,-0.547279298305511,7325.53271484375,2422470000,6
"MLI",2004,"Mali","950349","Toys representing animals or non-hu",0,0.829,11646920,6,-0.318583011627197,7325.53271484375,2422470000,6
"MLT",1996,"Malta","950310","Electric trains, including tracks,",0,148.179,390000,3,0.412785857915878,7729.3466796875,3873346000,0
"MLT",1996,"Malta","950330","Other construction sets and constru",17.406,0,390000,3,0.412785857915878,7729.3466796875,3873346000,0
"MLT",1996,"Malta","950299","Parts and accessories :-- Other",1.955,2.094,390000,3,0.412785857915878,7729.3466796875,3873346000,0
"MLT",1996,"Malta","950349","Toys representing animals or non-hu",0,56.432,390000,3,0.412785857915878,7729.3466796875,3873346000,0
"MLT",1997,"Malta","950330","Other construction sets and constru",33.047,0,390000,3,0.508718430995941,7729.3466796875,3873346000,0
"MLT",1998,"Malta","950330","Other construction sets and constru",51.961,0,390000,3,0.604650974273682,7729.3466796875,3873346000,0
"MLT",1998,"Malta","950299","Parts and accessories :-- Other",3.065,0,390000,3,0.604650974273682,7729.3466796875,3873346000,0
"MLT",1999,"Malta","950330","Other construction sets and constru",595,0,390000,3,0.370419442653656,7729.3466796875,3873346000,0
"MLT",1999,"Malta","950341","Toys representing animals or non-hu",0,28.117,390000,3,0.370419442653656,7729.3466796875,3873346000,0
"MLT",1999,"Malta","950299","Parts and accessories :-- Other",1.063,0,390000,3,0.370419442653656,7729.3466796875,3873346000,0
"MLT",1999,"Malta","950310","Electric trains, including tracks,",0,7.318,390000,3,0.370419442653656,7729.3466796875,3873346000,0
"MLT",2000,"Malta","950330","Other construction sets and constru",34.216,0,390000,3,0.136187911033630,7729.3466796875,3873346000,0
"MLT",2000,"Malta","950299","Parts and accessories :-- Other",5.585,0,390000,3,0.136187911033630,7729.3466796875,3873346000,0
"MLT",2001,"Malta","950299","Parts and accessories :-- Other",2.698,0,390000,3,0.470480382442474,7729.3466796875,3873346000,0
"MLT",2001,"Malta","950330","Other construction sets and constru",20.209,0,390000,3,0.470480382442474,7729.3466796875,3873346000,0
"MLT",2002,"Malta","950349","Toys representing animals or non-hu",0,2.073,390000,3,0.804772853851318,7729.3466796875,3873346000,0
"MLT",2002,"Malta","950299","Parts and accessories :-- Other",1.542,0,390000,3,0.804772853851318,7729.3466796875,3873346000,0
"MLT",2002,"Malta","950330","Other construction sets and constru",0.629,0.511,390000,3,0.804772853851318,7729.3466796875,3873346000,0
"MLT",2003,"Malta","950299","Parts and accessories :-- Other",1.326,0,390000,3,1.24327027797699,7729.3466796875,3873346000,0
"MLT",2003,"Malta","950349","Toys representing animals or non-hu",1.086,0.512,390000,3,1.24327027797699,7729.3466796875,3873346000,0
"MLT",2004,"Malta","950330","Other construction sets and constru",7.859,0,390000,3,1.20412755012512,7729.3466796875,3873346000,0
"MLT",2004,"Malta","950349","Toys representing animals or non-hu",17.011,18.302,390000,3,1.20412755012512,7729.3466796875,3873346000,0
"MLT",2004,"Malta","950299","Parts and accessories :-- Other",3.509,0,390000,3,1.20412755012512,7729.3466796875,3873346000,0
"MLT",2004,"Malta","950320","Reduced-size (""scale"") model assemb",0,13.114,390000,3,1.20412755012512,7729.3466796875,3873346000,0
"MLT",2005,"Malta","950330","Other construction sets and constru",0.323,0,390000,3,1.03900611400604,7729.3466796875,3873346000,0
"MLT",2005,"Malta","950299","Parts and accessories :-- Other",20.668,0,390000,3,1.03900611400604,7729.3466796875,3873346000,0
"MNG",2002,"Mongolia","950349","Toys representing animals or non-hu",0.674,2.097,2398000,4,-0.0769728124141693,10369.16796875,946330400,0
"MNG",2002,"Mongolia","950291","Parts and accessories :-- Garments",0,1.5,2398000,4,-0.0769728124141693,10369.16796875,946330400,0
"MNG",2003,"Mongolia","950341","Toys representing animals or non-hu",0,6.474,2398000,4,-0.277035057544708,10369.16796875,946330400,0
"MNG",2003,"Mongolia","950349","Toys representing animals or non-hu",4.655,3.416,2398000,4,-0.277035057544708,10369.16796875,946330400,0
"MNG",2004,"Mongolia","950349","Toys representing animals or non-hu",5.001,0,2398000,4,-0.522166430950165,10369.16796875,946330400,0
"MNG",2004,"Mongolia","950291","Parts and accessories :-- Garments",0.6,0,2398000,4,-0.522166430950165,10369.16796875,946330400,0
"MNG",2004,"Mongolia","950341","Toys representing animals or non-hu",0,21.641,2398000,4,-0.522166430950165,10369.16796875,946330400,0
"MNG",2005,"Mongolia","950349","Toys representing animals or non-hu",5.434,0,2398000,4,-0.549507677555084,10369.16796875,946330400,0
"MOZ",2001,"Mozambique","950349","Toys representing animals or non-hu",0,5.563,17910520,6,-0.60989236831665,13425.203125,3777705000,0
"MOZ",2005,"Mozambique","950349","Toys representing animals or non-hu",0.062,0,17910520,6,-0.679074048995972,13425.203125,3777705000,0
"MUS",1996,"Mauritius","950341","Toys representing animals or non-hu",0,110.511,1187000,6,0.540941655635834,15222.4033203125,4464911000,0
