"id","name","sex","age","height","weight","team","noc","games","year","season","city","sport","event","medal"
59342,"Yekaterina Anatolyevna Khodotovich-Karsten","F",28,185,80,"Belarus","BLR","2000 Summer",2000,"Summer","Sydney","Rowing","Rowing Women's Single Sculls","Gold"
59342,"Yekaterina Anatolyevna Khodotovich-Karsten","F",32,185,80,"Belarus","BLR","2004 Summer",2004,"Summer","Athina","Rowing","Rowing Women's Single Sculls","Silver"
59342,"Yekaterina Anatolyevna Khodotovich-Karsten","F",36,185,80,"Belarus","BLR","2008 Summer",2008,"Summer","Beijing","Rowing","Rowing Women's Single Sculls","Bronze"
59347,"Nodar Khokhashvili","M",24,168,68,"Soviet Union","URS","1964 Summer",1964,"Summer","Tokyo","Wrestling","Wrestling Men's Featherweight, Freestyle","Bronze"
59359,"Kharalambos ""Babis"" Kholidis","M",27,162,57,"Greece","GRE","1984 Summer",1984,"Summer","Los Angeles","Wrestling","Wrestling Men's Bantamweight, Greco-Roman","Bronze"
59359,"Kharalambos ""Babis"" Kholidis","M",31,162,57,"Greece","GRE","1988 Summer",1988,"Summer","Seoul","Wrestling","Wrestling Men's Bantamweight, Greco-Roman","Bronze"
59367,"Olena Mykolavna Khomrova","F",21,166,54,"Ukraine","UKR","2008 Summer",2008,"Summer","Beijing","Fencing","Fencing Women's Sabre, Team","Gold"
59368,"Andrey Valentinovich Khomutov","M",22,176,80,"Soviet Union","URS","1984 Winter",1984,"Winter","Sarajevo","Ice Hockey","Ice Hockey Men's Ice Hockey","Gold"
59368,"Andrey Valentinovich Khomutov","M",26,176,80,"Soviet Union","URS","1988 Winter",1988,"Winter","Calgary","Ice Hockey","Ice Hockey Men's Ice Hockey","Gold"
59368,"Andrey Valentinovich Khomutov","M",30,176,80,"Unified Team","EUN","1992 Winter",1992,"Winter","Albertville","Ice Hockey","Ice Hockey Men's Ice Hockey","Gold"
59380,"Svetlana Vasilyevna Khorkina","F",17,165,47,"Russia","RUS","1996 Summer",1996,"Summer","Atlanta","Gymnastics","Gymnastics Women's Team All-Around","Silver"
59380,"Svetlana Vasilyevna Khorkina","F",17,165,47,"Russia","RUS","1996 Summer",1996,"Summer","Atlanta","Gymnastics","Gymnastics Women's Uneven Bars","Gold"
59380,"Svetlana Vasilyevna Khorkina","F",21,165,47,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Gymnastics","Gymnastics Women's Team All-Around","Silver"
59380,"Svetlana Vasilyevna Khorkina","F",21,165,47,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Gymnastics","Gymnastics Women's Floor Exercise","Silver"
59380,"Svetlana Vasilyevna Khorkina","F",21,165,47,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Gymnastics","Gymnastics Women's Uneven Bars","Gold"
59380,"Svetlana Vasilyevna Khorkina","F",25,165,47,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Gymnastics","Gymnastics Women's Individual All-Around","Silver"
59380,"Svetlana Vasilyevna Khorkina","F",25,165,47,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Gymnastics","Gymnastics Women's Team All-Around","Bronze"
59381,"Khorloogiin Bayanmnkh","M",28,183,100,"Mongolia","MGL","1972 Summer",1972,"Summer","Munich","Wrestling","Wrestling Men's Heavyweight, Freestyle","Silver"
59383,"Nataliya Valeryevna Khoronenko-Mikhnevich","F",26,180,90,"Belarus","BLR","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Women's Shot Put","Silver"
59403,"Murat Petrovich Khrachov","M",21,173,60,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Boxing","Boxing Men's Lightweight","Bronze"
59407,"Georgi Georgiev Khristakiev","M",24,180,72,"Bulgaria","BUL","1968 Summer",1968,"Summer","Mexico City","Football","Football Men's Football","Silver"
59425,"Anka Tomova Khristolova (-Uzunova, -Tomova)","F",25,174,68,"Bulgaria","BUL","1980 Summer",1980,"Summer","Moskva","Volleyball","Volleyball Women's Volleyball","Bronze"
59433,"Aleksandar Ivanov Khristov","M",24,170,54,"Bulgaria","BUL","1988 Summer",1988,"Summer","Seoul","Boxing","Boxing Men's Bantamweight","Silver"
59444,"Kiril Stankov Khristov","M",19,173,68,"Bulgaria","BUL","1968 Summer",1968,"Summer","Mexico City","Football","Football Men's Football","Silver"
59446,"Lazar Khristov","M",26,178,77,"Bulgaria","BUL","1980 Summer",1980,"Summer","Moskva","Canoeing","Canoeing Men's Kayak Fours, 1,000 metres","Bronze"
59459,"Ivanka Marinova Khristova (Todorova-)","F",30,172,83,"Bulgaria","BUL","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Women's Shot Put","Bronze"
59459,"Ivanka Marinova Khristova (Todorova-)","F",34,172,83,"Bulgaria","BUL","1976 Summer",1976,"Summer","Montreal","Athletics","Athletics Women's Shot Put","Gold"
59462,"Tsvetanka Mincheva Khristova","F",26,175,85,"Bulgaria","BUL","1988 Summer",1988,"Summer","Seoul","Athletics","Athletics Women's Discus Throw","Bronze"
59462,"Tsvetanka Mincheva Khristova","F",30,175,85,"Bulgaria","BUL","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Women's Discus Throw","Silver"
59472,"Viktor Vladimirovich Khryapa","M",29,206,107,"Russia","RUS","2012 Summer",2012,"Summer","London","Basketball","Basketball Men's Basketball","Bronze"
59473,"Vyacheslav Aleksandrovich Khrynin","M",27,182,60,"Soviet Union","URS","1964 Summer",1964,"Summer","Tokyo","Basketball","Basketball Men's Basketball","Silver"
59480,"Taras Yuryevich Khtey","M",22,205,109,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Volleyball","Volleyball Men's Volleyball","Bronze"
59480,"Taras Yuryevich Khtey","M",30,205,109,"Russia","RUS","2012 Summer",2012,"Summer","London","Volleyball","Volleyball Men's Volleyball","Gold"
59486,"Yelena Anatolyevna Khudashova","F",23,195,78,"Soviet Union","URS","1988 Summer",1988,"Summer","Seoul","Basketball","Basketball Women's Basketball","Bronze"
59486,"Yelena Anatolyevna Khudashova","F",27,195,78,"Unified Team","EUN","1992 Summer",1992,"Summer","Barcelona","Basketball","Basketball Women's Basketball","Gold"
59487,"Olga Sergeyevna Khudenko","F",20,178,78,"Belarus","BLR","2012 Summer",2012,"Summer","London","Canoeing","Canoeing Women's Kayak Fours, 500 metres","Bronze"
59487,"Olga Sergeyevna Khudenko","F",24,178,78,"Belarus","BLR","2016 Summer",2016,"Summer","Rio de Janeiro","Canoeing","Canoeing Women's Kayak Fours, 500 metres","Bronze"
59490,"Irina Aleksandrovna Khudoroshkina","F",27,175,93,"Russia","RUS","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Women's Shot Put","Bronze"
59493,"Alan Anatolyevich Khugayev","M",23,178,84,"Russia","RUS","2012 Summer",2012,"Summer","London","Wrestling","Wrestling Men's Light-Heavyweight, Greco-Roman","Gold"
59502,"Murtaz Khurtsilava","M",29,178,85,"Soviet Union","URS","1972 Summer",1972,"Summer","Munich","Football","Football Men's Football","Bronze"
59505,"Aslanbek Vitalyevich Khushtov","M",28,180,96,"Russia","RUS","2008 Summer",2008,"Summer","Beijing","Wrestling","Wrestling Men's Heavyweight, Greco-Roman","Gold"
59511,"Lyudmila Iosifovna Khvedosyuk-Pinayeva","F",28,164,67,"Soviet Union","URS","1964 Summer",1964,"Summer","Tokyo","Canoeing","Canoeing Women's Kayak Singles, 500 metres","Gold"
59511,"Lyudmila Iosifovna Khvedosyuk-Pinayeva","F",32,164,67,"Soviet Union","URS","1968 Summer",1968,"Summer","Mexico City","Canoeing","Canoeing Women's Kayak Singles, 500 metres","Gold"
59511,"Lyudmila Iosifovna Khvedosyuk-Pinayeva","F",32,164,67,"Soviet Union","URS","1968 Summer",1968,"Summer","Mexico City","Canoeing","Canoeing Women's Kayak Doubles, 500 metres","Bronze"
59511,"Lyudmila Iosifovna Khvedosyuk-Pinayeva","F",36,164,67,"Soviet Union","URS","1972 Summer",1972,"Summer","Munich","Canoeing","Canoeing Women's Kayak Doubles, 500 metres","Gold"
59515,"Dmitry Grigoryevich Khvostov","M",22,190,78,"Russia","RUS","2012 Summer",2012,"Summer","London","Basketball","Basketball Men's Basketball","Bronze"
59542,"Faith Chepngetich Kibiegon","F",22,157,43,"Kenya","KEN","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Women's 1,500 metres","Gold"
59551,"Dragan Kianovi","M",21,191,87,"Yugoslavia","YUG","1976 Summer",1976,"Summer","Montreal","Basketball","Basketball Men's Basketball","Silver"
59551,"Dragan Kianovi","M",25,191,87,"Yugoslavia","YUG","1980 Summer",1980,"Summer","Moskva","Basketball","Basketball Men's Basketball","Gold"
59558,"Gabriel Emeric Kicsid","M",24,194,94,"Romania","ROU","1972 Summer",1972,"Summer","Munich","Handball","Handball Men's Handball","Bronze"
59558,"Gabriel Emeric Kicsid","M",28,194,94,"Romania","ROU","1976 Summer",1976,"Summer","Montreal","Handball","Handball Men's Handball","Silver"
59569,"Jason Frederick Kidd","M",27,193,96,"United States","USA","2000 Summer",2000,"Summer","Sydney","Basketball","Basketball Men's Basketball","Gold"
59569,"Jason Frederick Kidd","M",35,193,96,"United States","USA","2008 Summer",2008,"Summer","Beijing","Basketball","Basketball Men's Basketball","Gold"
59572,"Trevor Kidd","M",19,187,84,"Canada","CAN","1992 Winter",1992,"Winter","Albertville","Ice Hockey","Ice Hockey Men's Ice Hockey","Silver"
59573,"Habib Ali Kiddie","M",26,173,60,"Pakistan","PAK","1956 Summer",1956,"Summer","Melbourne","Hockey","Hockey Men's Hockey","Silver"
59573,"Habib Ali Kiddie","M",30,173,60,"Pakistan","PAK","1960 Summer",1960,"Summer","Roma","Hockey","Hockey Men's Hockey","Gold"
59580,"Yury Konstantinovich Kidyayev","M",21,176,75,"Soviet Union","URS","1976 Summer",1976,"Summer","Montreal","Handball","Handball Men's Handball","Gold"
59580,"Yury Konstantinovich Kidyayev","M",25,176,75,"Soviet Union","URS","1980 Summer",1980,"Summer","Moskva","Handball","Handball Men's Handball","Silver"
59584,"Ronald Alexander ""Ron"" Kiefel","M",24,183,73,"United States","USA","1984 Summer",1984,"Summer","Los Angeles","Cycling","Cycling Men's 100 kilometres Team Time Trial","Bronze"
59591,"Thomas Nisbit ""Tom"" Kiefer","M",26,190,90,"United States","USA","1984 Summer",1984,"Summer","Los Angeles","Rowing","Rowing Men's Coxed Fours","Silver"
59601,"Heinz Kiehl","M",21,187,91,"Germany","GER","1964 Summer",1964,"Summer","Tokyo","Wrestling","Wrestling Men's Light-Heavyweight, Greco-Roman","Bronze"
59606,"Urszula Kielan (-Lipiec)","F",19,176,57,"Poland","POL","1980 Summer",1980,"Summer","Moskva","Athletics","Athletics Women's High Jump","Silver"
59609,"Kerstin Kielga","F",22,179,62,"Germany","GER","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 200 metres Freestyle","Bronze"
59609,"Kerstin Kielga","F",22,179,62,"Germany","GER","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","Bronze"
59609,"Kerstin Kielga","F",26,179,62,"Germany","GER","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","Silver"
59609,"Kerstin Kielga","F",30,179,62,"Germany","GER","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","Bronze"
59629,"Susanne Kiermayer","F",27,183,75,"Germany","GER","1996 Summer",1996,"Summer","Atlanta","Shooting","Shooting Women's Double Trap","Silver"
59635,"Janusz Kazimierz Kierzkowski","M",21,185,88,"Poland","POL","1968 Summer",1968,"Summer","Mexico City","Cycling","Cycling Men's 1,000 metres Time Trial","Bronze"
59637,"Robert Allan ""Bob"" Kiesel","M",20,178,70,"United States","USA","1932 Summer",1932,"Summer","Los Angeles","Athletics","Athletics Men's 4 x 100 metres Relay","Gold"
59641,"Maria Theresia Kiesl (Stbich-)","F",32,172,60,"Austria","AUT","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Women's 1,500 metres","Bronze"
59644,"Udo Kieling","M",20,180,81,"West Germany","FRG","1976 Winter",1976,"Winter","Innsbruck","Ice Hockey","Ice Hockey Men's Ice Hockey","Bronze"
59649,"Piotr Andrzej Kiepikowski","M",29,186,82,"Poland","POL","1992 Summer",1992,"Summer","Barcelona","Fencing","Fencing Men's Foil, Team","Bronze"
59649,"Piotr Andrzej Kiepikowski","M",33,186,82,"Poland","POL","1996 Summer",1996,"Summer","Atlanta","Fencing","Fencing Men's Foil, Team","Silver"
59664,"Mats Bernhard Kihlstrm","M",24,185,90,"Sweden","SWE","1988 Winter",1988,"Winter","Calgary","Ice Hockey","Ice Hockey Men's Ice Hockey","Bronze"
59674,"rika Kelly ""Kiki"" Pereira Coimbra","F",20,179,67,"Brazil","BRA","2000 Summer",2000,"Summer","Sydney","Volleyball","Volleyball Women's Volleyball","Bronze"
59700,"Pamela ""Pam"" Kilborn-Ryan (-Nelson)","F",25,157,52,"Australia","AUS","1964 Summer",1964,"Summer","Tokyo","Athletics","Athletics Women's 80 metres Hurdles","Bronze"
59700,"Pamela ""Pam"" Kilborn-Ryan (-Nelson)","F",29,157,52,"Australia","AUS","1968 Summer",1968,"Summer","Mexico City","Athletics","Athletics Women's 80 metres Hurdles","Silver"
59701,"Andrea Kilbourne (-Hill)","F",21,167,79,"United States","USA","2002 Winter",2002,"Winter","Salt Lake City","Ice Hockey","Ice Hockey Women's Ice Hockey","Silver"
59722,"Yakup Kili","M",22,177,57,"Turkey","TUR","2008 Summer",2008,"Summer","Beijing","Boxing","Boxing Men's Featherweight","Bronze"
59742,"Mary Elizabeth ""Molly"" Killingbeck","F",25,170,56,"Canada","CAN","1984 Summer",1984,"Summer","Los Angeles","Athletics","Athletics Women's 4 x 400 metres Relay","Silver"
59750,"John ""Jack"" Kilpatrick","M",18,178,71,"Great Britain","GBR","1936 Winter",1936,"Winter","Garmisch-Partenkirchen","Ice Hockey","Ice Hockey Men's Ice Hockey","Gold"
59761,"Kim Bo-Gyeong","M",22,178,73,"South Korea","KOR","2012 Summer",2012,"Summer","London","Football","Football Men's Football","Bronze"
59787,"Kim Cha-Yeon","F",23,173,67,"South Korea","KOR","2004 Summer",2004,"Summer","Athina","Handball","Handball Women's Handball","Silver"
59787,"Kim Cha-Yeon","F",27,173,67,"South Korea","KOR","2008 Summer",2008,"Summer","Beijing","Handball","Handball Women's Handball","Bronze"
59795,"Kim Chang-Su","M",26,177,70,"South Korea","KOR","2012 Summer",2012,"Summer","London","Football","Football Men's Football","Bronze"
59802,"Kim Cheong-Hwan","M",29,175,74,"South Korea","KOR","2000 Summer",2000,"Summer","Sydney","Hockey","Hockey Men's Hockey","Silver"
59820,"Kim Chun-Rye","F",18,174,65,"South Korea","KOR","1984 Summer",1984,"Summer","Los Angeles","Handball","Handball Women's Handball","Silver"
59820,"Kim Chun-Rye","F",22,174,65,"South Korea","KOR","1988 Summer",1988,"Summer","Seoul","Handball","Handball Women's Handball","Gold"
59827,"Kim Dae-Eun","M",19,163,58,"South Korea","KOR","2004 Summer",2004,"Summer","Athina","Gymnastics","Gymnastics Men's Individual All-Around","Silver"
59865,"Kim Eun-Suk","F",21,170,62,"South Korea","KOR","1984 Summer",1984,"Summer","Los Angeles","Basketball","Basketball Women's Basketball","Silver"
59875,"Kim Gi-Hui","M",23,186,77,"South Korea","KOR","2012 Summer",2012,"Summer","London","Football","Football Men's Football","Bronze"
59897,"Kim Gwang-Seon","M",24,165,51,"South Korea","KOR","1988 Summer",1988,"Summer","Seoul","Boxing","Boxing Men's Flyweight","Gold"
59907,"Kim Gwong-Hyong","M",26,167,52,"North Korea","PRK","1972 Summer",1972,"Summer","Munich","Wrestling","Wrestling Men's Flyweight, Freestyle","Bronze"
59919,"Kim Gyeong-Seok","M",28,177,73,"South Korea","KOR","2000 Summer",2000,"Summer","Sydney","Hockey","Hockey Men's Hockey","Silver"
59921,"Kim Gyeong-Sun","F",18,164,55,"South Korea","KOR","1984 Summer",1984,"Summer","Los Angeles","Handball","Handball Women's Handball","Silver"
59921,"Kim Gyeong-Sun","F",22,164,55,"South Korea","KOR","1988 Summer",1988,"Summer","Seoul","Handball","Handball Women's Handball","Gold"
59958,"Kim Hwa-Sun","F",22,178,65,"South Korea","KOR","1984 Summer",1984,"Summer","Los Angeles","Basketball","Basketball Women's Basketball","Silver"
59978,"Kim Hyeon-Mi","F",20,166,58,"South Korea","KOR","1988 Summer",1988,"Summer","Seoul","Handball","Handball Women's Handball","Gold"
59979,"Kim Hyeon-Ok","F",30,168,58,"South Korea","KOR","2004 Summer",2004,"Summer","Athina","Handball","Handball Women's Handball","Silver"
59980,"Kim Hyeon-Seong","M",22,186,77,"South Korea","KOR","2012 Summer",2012,"Summer","London","Football","Football Men's Football","Bronze"
59984,"Kim Hyeon-Wu","M",23,173,80,"South Korea","KOR","2012 Summer",2012,"Summer","London","Wrestling","Wrestling Men's Welterweight, Greco-Roman","Gold"
59984,"Kim Hyeon-Wu","M",27,173,80,"South Korea","KOR","2016 Summer",2016,"Summer","Rio de Janeiro","Wrestling","Wrestling Men's Middleweight, Greco-Roman","Bronze"
60005,"Kim Il-Ong","M",20,158,54,"North Korea","PRK","1992 Summer",1992,"Summer","Barcelona","Wrestling","Wrestling Men's Light-Flyweight, Freestyle","Gold"
60005,"Kim Il-Ong","M",24,158,54,"North Korea","PRK","1996 Summer",1996,"Summer","Atlanta","Wrestling","Wrestling Men's Light-Flyweight, Freestyle","Gold"
60009,"Kim In-Seop","M",27,160,58,"South Korea","KOR","2000 Summer",2000,"Summer","Sydney","Wrestling","Wrestling Men's Featherweight, Greco-Roman","Silver"
60017,"Kim Jae-Hwan","M",22,184,80,"South Korea","KOR","1988 Summer",1988,"Summer","Seoul","Handball","Handball Men's Handball","Silver"
60022,"Kim Jang-Mi","F",19,160,53,"South Korea","KOR","2012 Summer",2012,"Summer","London","Shooting","Shooting Women's Sporting Pistol, 25 metres","Gold"
60024,"Kim Jeong-Cheol","M",23,172,68,"South Korea","KOR","2000 Summer",2000,"Summer","Sydney","Hockey","Hockey Men's Hockey","Silver"
60028,"Kim Jeong-Hwan","M",28,178,66,"South Korea","KOR","2012 Summer",2012,"Summer","London","Fencing","Fencing Men's Sabre, Team","Gold"
60028,"Kim Jeong-Hwan","M",32,178,66,"South Korea","KOR","2016 Summer",2016,"Summer","Rio de Janeiro","Fencing","Fencing Men's Sabre, Individual","Bronze"
60029,"Kim Jeong-Ju","M",22,170,69,"South Korea","KOR","2004 Summer",2004,"Summer","Athina","Boxing","Boxing Men's Welterweight","Bronze"
60029,"Kim Jeong-Ju","M",26,170,69,"South Korea","KOR","2008 Summer",2008,"Summer","Beijing","Boxing","Boxing Men's Welterweight","Bronze"
60047,"Kim Ji-Yeon","F",24,165,56,"South Korea","KOR","2012 Summer",2012,"Summer","London","Fencing","Fencing Women's Sabre, Individual","Gold"
60076,"Kim Jong-Gyu","M",26,163,52,"South Korea","KOR","1984 Summer",1984,"Summer","Los Angeles","Wrestling","Wrestling Men's Flyweight, Freestyle","Silver"
60080,"Kim Jong-Hyeon","M",27,170,73,"South Korea","KOR","2012 Summer",2012,"Summer","London","Shooting","Shooting Men's Small-Bore Rifle, Three Positions, 50 metres","Silver"
60080,"Kim Jong-Hyeon","M",31,170,73,"South Korea","KOR","2016 Summer",2016,"Summer","Rio de Janeiro","Shooting","Shooting Men's Small-Bore Rifle, Prone, 50 metres","Silver"
60089,"Kim Jong-Su","M",27,166,67,"North Korea","PRK","2004 Summer",2004,"Summer","Athina","Shooting","Shooting Men's Free Pistol, 50 metres","Bronze"
60138,"Kim Mi-Seon","F",24,165,61,"South Korea","KOR","1988 Summer",1988,"Summer","Seoul","Hockey","Hockey Women's Hockey","Silver"
60141,"Kim Mi-Suk","F",22,165,62,"South Korea","KOR","1984 Summer",1984,"Summer","Los Angeles","Handball","Handball Women's Handball","Silver"
60141,"Kim Mi-Suk","F",26,165,62,"South Korea","KOR","1988 Summer",1988,"Summer","Seoul","Handball","Handball Women's Handball","Gold"
60162,"Kim Myeong-Ok","F",23,167,65,"South Korea","KOR","1996 Summer",1996,"Summer","Atlanta","Hockey","Hockey Women's Hockey","Silver"
60164,"Kim Myeong-Sun","F",24,164,59,"South Korea","KOR","1988 Summer",1988,"Summer","Seoul","Handball","Handball Women's Handball","Gold"
60172,"Kim Myong-Suk","F",25,171,68,"North Korea","PRK","1972 Summer",1972,"Summer","Munich","Volleyball","Volleyball Women's Volleyball","Bronze"
60178,"Kim Nam-Sun","F",27,170,70,"South Korea","KOR","2008 Summer",2008,"Summer","Beijing","Handball","Handball Women's Handball","Bronze"
60182,"Nellya Vladimirovna ""Nelli"" Kim (-Achasov)","F",18,152,47,"Soviet Union","URS","1976 Summer",1976,"Summer","Montreal","Gymnastics","Gymnastics Women's Individual All-Around","Silver"
