"","homegoal","season","team.away","team.home","period","differential","playoffs"
"42665",1,"20092010","SJS","LAK",2,-2,0
"42666",0,"20092010","CAR","TOR",1,0,0
"42667",1,"20092010","CAR","TOR",1,-1,0
"42668",1,"20092010","CAR","TOR",2,0,0
"42669",0,"20092010","CAR","TOR",2,1,0
"42670",0,"20092010","CAR","TOR",3,0,0
"42671",0,"20092010","CAR","TOR",3,-1,0
"42672",1,"20092010","DET","NYI",1,0,0
"42673",1,"20092010","DET","NYI",1,1,0
"42674",1,"20092010","DET","NYI",2,2,0
"42675",1,"20092010","DET","NYI",2,3,0
"42676",1,"20092010","DET","NYI",3,4,0
"42677",1,"20092010","DET","NYI",3,5,0
"42678",1,"20092010","DAL","PHI",1,0,0
"42679",0,"20092010","DAL","PHI",2,1,0
"42680",1,"20092010","DAL","PHI",2,0,0
"42681",1,"20092010","DAL","PHI",2,1,0
"42682",1,"20092010","DAL","PHI",2,2,0
"42683",1,"20092010","DAL","PHI",2,3,0
"42684",1,"20092010","DAL","PHI",3,4,0
"42685",0,"20092010","DAL","PHI",3,5,0
"42686",0,"20092010","DAL","PHI",3,4,0
"42687",1,"20092010","OTT","ATL",1,0,0
"42688",0,"20092010","OTT","ATL",1,1,0
"42689",1,"20092010","OTT","ATL",1,0,0
"42690",1,"20092010","OTT","ATL",1,1,0
"42691",1,"20092010","OTT","ATL",2,2,0
"42692",1,"20092010","OTT","ATL",2,3,0
"42693",1,"20092010","OTT","ATL",3,4,0
"42694",1,"20092010","WSH","TBL",1,0,0
"42695",1,"20092010","WSH","TBL",1,1,0
"42696",0,"20092010","WSH","TBL",1,2,0
"42697",1,"20092010","WSH","TBL",1,1,0
"42698",1,"20092010","WSH","TBL",1,2,0
"42699",0,"20092010","WSH","TBL",2,3,0
"42700",0,"20092010","WSH","TBL",2,2,0
"42701",0,"20092010","WSH","TBL",2,1,0
"42702",1,"20092010","WSH","TBL",2,0,0
"42703",1,"20092010","WSH","TBL",3,1,0
"42704",1,"20092010","WSH","TBL",3,2,0
"42705",1,"20092010","CBJ","STL",1,0,0
"42706",1,"20092010","CBJ","STL",1,1,0
"42707",1,"20092010","CBJ","STL",1,2,0
"42708",0,"20092010","CBJ","STL",2,3,0
"42709",1,"20092010","CBJ","STL",3,2,0
"42710",0,"20092010","NSH","EDM",1,0,0
"42711",0,"20092010","NSH","EDM",1,-1,0
"42712",0,"20092010","NSH","EDM",1,-2,0
"42713",0,"20092010","NSH","EDM",2,-3,0
"42714",1,"20092010","NSH","EDM",3,-4,0
"42715",1,"20092010","NSH","EDM",3,-3,0
"42716",0,"20092010","NSH","EDM",3,-2,0
"42717",1,"20092010","NSH","EDM",3,-3,0
"42718",0,"20092010","SJS","PHX",1,0,0
"42719",0,"20092010","SJS","PHX",1,-1,0
"42720",0,"20092010","SJS","PHX",2,-2,0
"42721",1,"20092010","SJS","PHX",3,-3,0
"42722",1,"20092010","VAN","MIN",1,0,0
"42723",1,"20092010","VAN","MIN",1,1,0
"42724",0,"20092010","VAN","MIN",1,2,0
"42725",0,"20092010","VAN","MIN",2,1,0
"42726",1,"20092010","VAN","MIN",3,0,0
"42727",1,"20092010","VAN","MIN",3,1,0
"42728",1,"20092010","VAN","MIN",3,2,0
"42729",1,"20092010","WSH","FLA",1,0,0
"42730",1,"20092010","WSH","FLA",1,1,0
"42731",0,"20092010","WSH","FLA",2,2,0
"42732",1,"20092010","WSH","FLA",2,1,0
"42733",1,"20092010","WSH","FLA",2,2,0
"42734",0,"20092010","WSH","FLA",2,3,0
"42735",0,"20092010","WSH","FLA",3,2,0
"42736",0,"20092010","WSH","FLA",3,1,0
"42737",0,"20092010","PIT","CGY",1,0,0
"42738",1,"20092010","PIT","CGY",2,-1,0
"42739",0,"20092010","PIT","CGY",2,0,0
"42740",0,"20092010","PIT","CGY",3,-1,0
"42741",1,"20092010","BOS","ANA",1,0,0
"42742",0,"20092010","BOS","ANA",2,1,0
"42743",0,"20092010","BOS","ANA",2,0,0
"42744",1,"20092010","BOS","ANA",2,-1,0
"42745",0,"20092010","BOS","ANA",2,0,0
"42746",1,"20092010","BOS","ANA",3,-1,0
"42747",1,"20092010","BOS","ANA",3,0,0
"42748",1,"20092010","PHI","TOR",2,0,0
"42749",1,"20092010","PHI","TOR",2,1,0
"42750",1,"20092010","PHI","TOR",3,2,0
"42751",1,"20092010","PHI","TOR",3,3,0
"42752",0,"20092010","OTT","NYR",3,0,0
"42753",0,"20092010","OTT","NYR",3,-1,0
"42754",0,"20092010","BUF","ATL",2,0,0
"42755",1,"20092010","BUF","ATL",2,-1,0
"42756",0,"20092010","BUF","ATL",4,0,0
"42757",0,"20092010","DAL","MTL",1,0,0
"42758",1,"20092010","DAL","MTL",1,-1,0
"42759",0,"20092010","DAL","MTL",1,0,0
"42760",1,"20092010","DAL","MTL",2,-1,0
"42761",1,"20092010","DAL","MTL",2,0,0
"42762",0,"20092010","DAL","MTL",2,1,0
"42763",1,"20092010","DAL","MTL",3,0,0
"42764",1,"20092010","DAL","MTL",3,1,0
"42765",0,"20092010","FLA","TBL",1,0,0
"42766",1,"20092010","FLA","TBL",1,-1,0
"42767",1,"20092010","FLA","TBL",1,0,0
"42768",0,"20092010","FLA","TBL",3,1,0
"42769",0,"20092010","FLA","TBL",3,0,0
"42770",1,"20092010","CAR","DET",1,0,0
"42771",1,"20092010","CAR","DET",2,1,0
"42772",0,"20092010","CAR","DET",3,2,0
"42773",1,"20092010","CAR","DET",3,1,0
"42774",1,"20092010","MIN","STL",3,0,0
"42775",1,"20092010","CBJ","CHI",1,0,0
"42776",1,"20092010","CBJ","CHI",2,1,0
"42777",1,"20092010","CBJ","CHI",3,2,0
"42778",1,"20092010","NJD","PHX",1,0,0
"42779",1,"20092010","NJD","PHX",1,1,0
"42780",0,"20092010","NJD","PHX",2,2,0
"42781",0,"20092010","NJD","PHX",2,1,0
"42782",1,"20092010","NJD","PHX",3,0,0
"42783",1,"20092010","NJD","PHX",3,1,0
"42784",0,"20092010","NJD","PHX",3,2,0
"42785",1,"20092010","PIT","EDM",2,0,0
"42786",1,"20092010","PIT","EDM",2,1,0
"42787",0,"20092010","PIT","EDM",3,2,0
"42788",0,"20092010","PIT","EDM",3,1,0
"42789",0,"20092010","PIT","EDM",3,0,0
"42790",1,"20092010","ANA","LAK",1,0,0
"42791",1,"20092010","ANA","LAK",2,1,0
"42792",1,"20092010","ANA","LAK",2,2,0
"42793",1,"20092010","ANA","LAK",2,3,0
"42794",0,"20092010","BOS","SJS",2,0,0
"42795",1,"20092010","BOS","SJS",2,-1,0
"42796",1,"20092010","TOR","WSH",1,0,0
"42797",1,"20092010","TOR","WSH",1,1,0
"42798",1,"20092010","TOR","WSH",2,2,0
"42799",1,"20092010","TOR","WSH",2,3,0
"42800",0,"20092010","TOR","WSH",2,4,0
"42801",1,"20092010","TOR","WSH",3,3,0
"42802",1,"20092010","TOR","WSH",3,4,0
"42803",0,"20092010","NSH","CGY",3,0,0
"42804",0,"20092010","CHI","CBJ",1,0,0
"42805",0,"20092010","CHI","CBJ",1,-1,0
"42806",1,"20092010","CHI","CBJ",1,-2,0
"42807",0,"20092010","CHI","CBJ",1,-1,0
"42808",1,"20092010","CHI","CBJ",1,-2,0
"42809",1,"20092010","CHI","CBJ",2,-1,0
"42810",1,"20092010","CHI","CBJ",2,0,0
"42811",0,"20092010","CHI","CBJ",3,1,0
"42812",0,"20092010","CHI","CBJ",3,0,0
"42813",0,"20092010","CHI","CBJ",3,-1,0
"42814",1,"20092010","CHI","CBJ",3,-2,0
"42815",0,"20092010","DET","DAL",1,0,0
"42816",0,"20092010","DET","DAL",1,-1,0
"42817",1,"20092010","DET","DAL",2,-2,0
"42818",1,"20092010","DET","DAL",3,-1,0
"42819",1,"20092010","NJD","COL",1,0,0
"42820",1,"20092010","NJD","COL",1,1,0
"42821",0,"20092010","NJD","COL",3,2,0
"42822",1,"20092010","NJD","COL",3,1,0
"42823",1,"20092010","BOS","LAK",1,0,0
"42824",0,"20092010","BOS","LAK",1,1,0
"42825",0,"20092010","BOS","LAK",2,0,0
"42826",0,"20092010","BOS","LAK",2,-1,0
"42827",1,"20092010","BOS","LAK",3,-2,0
"42828",1,"20092010","BOS","LAK",3,-1,0
"42829",1,"20092010","EDM","SJS",1,0,0
"42830",0,"20092010","EDM","SJS",1,1,0
"42831",1,"20092010","EDM","SJS",1,0,0
"42832",1,"20092010","EDM","SJS",2,1,0
"42833",1,"20092010","EDM","SJS",2,2,0
"42834",0,"20092010","EDM","SJS",3,3,0
"42835",0,"20092010","OTT","MTL",1,0,0
"42836",1,"20092010","OTT","MTL",1,-1,0
"42837",1,"20092010","OTT","MTL",2,0,0
"42838",0,"20092010","OTT","MTL",2,1,0
"42839",0,"20092010","OTT","MTL",2,0,0
"42840",0,"20092010","OTT","MTL",3,-1,0
"42841",1,"20092010","BUF","NYI",1,0,0
"42842",1,"20092010","BUF","NYI",2,1,0
"42843",0,"20092010","BUF","NYI",2,2,0
"42844",0,"20092010","BUF","NYI",3,1,0
"42845",1,"20092010","TBL","FLA",1,0,0
"42846",1,"20092010","TBL","FLA",1,1,0
"42847",0,"20092010","TBL","FLA",1,2,0
"42848",0,"20092010","TBL","FLA",1,1,0
"42849",1,"20092010","TBL","FLA",1,0,0
"42850",1,"20092010","TBL","FLA",2,1,0
"42851",1,"20092010","TBL","FLA",2,2,0
"42852",0,"20092010","ATL","CAR",1,0,0
"42853",1,"20092010","ATL","CAR",1,-1,0
"42854",0,"20092010","ATL","CAR",2,0,0
"42855",0,"20092010","ATL","CAR",2,-1,0
"42856",1,"20092010","ATL","CAR",3,-2,0
"42857",1,"20092010","ATL","CAR",3,-1,0
"42858",0,"20092010","ATL","CAR",3,0,0
"42859",0,"20092010","ATL","CAR",3,-1,0
"42860",1,"20092010","NYR","STL",1,0,0
"42861",0,"20092010","NYR","STL",2,1,0
"42862",1,"20092010","NYR","STL",3,0,0
"42863",1,"20092010","NYR","STL",3,1,0
"42864",1,"20092010","NYR","STL",3,2,0
"42865",1,"20092010","MIN","PHX",1,0,0
"42866",1,"20092010","MIN","PHX",1,1,0
"42867",0,"20092010","MIN","PHX",2,2,0
"42868",1,"20092010","MIN","PHX",3,1,0
"42869",1,"20092010","MIN","PHX",3,2,0
"42870",1,"20092010","MIN","PHX",3,3,0
"42871",0,"20092010","MIN","PHX",3,4,0
"42872",0,"20092010","MIN","PHX",3,3,0
"42873",0,"20092010","MIN","PHX",3,2,0
"42874",1,"20092010","MIN","PHX",3,1,0
"42875",0,"20092010","PIT","VAN",1,0,0
"42876",1,"20092010","PIT","VAN",1,-1,0
"42877",1,"20092010","PIT","VAN",1,0,0
"42878",1,"20092010","PIT","VAN",2,1,0
"42879",1,"20092010","PIT","VAN",2,2,0
"42880",1,"20092010","PIT","VAN",2,3,0
"42881",0,"20092010","PIT","VAN",2,4,0
"42882",1,"20092010","PIT","VAN",2,3,0
"42883",0,"20092010","PHI","WSH",1,0,0
"42884",1,"20092010","PHI","WSH",1,-1,0
"42885",0,"20092010","PHI","WSH",1,0,0
"42886",1,"20092010","PHI","WSH",1,-1,0
"42887",1,"20092010","PHI","WSH",2,0,0
"42888",1,"20092010","PHI","WSH",3,1,0
"42889",0,"20092010","PHI","WSH",3,3,0
"42890",0,"20092010","CHI","DET",1,0,0
"42891",0,"20092010","CHI","DET",1,-1,0
"42892",1,"20092010","CHI","DET",1,-2,0
"42893",1,"20092010","CHI","DET",2,-1,0
"42894",0,"20092010","CHI","DET",2,0,0
"42895",1,"20092010","CHI","DET",3,-1,0
"42896",0,"20092010","MTL","NYR",1,0,0
"42897",0,"20092010","MTL","NYR",1,-1,0
"42898",1,"20092010","MTL","NYR",2,-2,0
"42899",1,"20092010","MTL","NYR",2,-1,0
"42900",1,"20092010","MTL","NYR",2,0,0
"42901",1,"20092010","MTL","NYR",3,1,0
"42902",1,"20092010","MTL","NYR",3,2,0
"42903",1,"20092010","MTL","NYR",3,3,0
"42904",0,"20092010","CGY","ANA",1,0,0
"42905",1,"20092010","CGY","ANA",1,-1,0
"42906",1,"20092010","CGY","ANA",1,0,0
"42907",1,"20092010","CGY","ANA",1,1,0
"42908",0,"20092010","CGY","ANA",1,2,0
"42909",0,"20092010","CGY","ANA",2,1,0
"42910",0,"20092010","CGY","ANA",2,0,0
"42911",1,"20092010","CGY","ANA",3,-1,0
"42912",1,"20092010","CGY","ANA",3,0,0
"42913",0,"20092010","OTT","BOS",1,0,0
"42914",0,"20092010","OTT","BOS",1,-1,0
"42915",0,"20092010","OTT","BOS",2,-2,0
"42916",0,"20092010","OTT","BOS",2,-3,0
"42917",1,"20092010","OTT","BOS",3,-4,0
"42918",0,"20092010","OTT","BOS",3,-3,0
"42919",1,"20092010","NJD","NYI",1,0,0
"42920",1,"20092010","NJD","NYI",1,1,0
"42921",1,"20092010","NJD","NYI",2,2,0
"42922",1,"20092010","NJD","NYI",2,3,0
"42923",0,"20092010","TBL","CAR",1,0,0
"42924",1,"20092010","TBL","CAR",2,-1,0
"42925",0,"20092010","TBL","CAR",2,0,0
"42926",1,"20092010","TBL","CAR",3,-1,0
"42927",0,"20092010","TBL","CAR",3,0,0
"42928",0,"20092010","STL","CBJ",1,0,0
"42929",1,"20092010","STL","CBJ",1,-1,0
"42930",1,"20092010","STL","CBJ",1,0,0
"42931",0,"20092010","STL","CBJ",2,1,0
"42932",1,"20092010","STL","CBJ",2,0,0
"42933",1,"20092010","STL","CBJ",3,1,0
"42934",0,"20092010","BUF","PHX",1,0,0
"42935",0,"20092010","BUF","PHX",2,-1,0
"42936",0,"20092010","BUF","PHX",2,-2,0
"42937",1,"20092010","BUF","PHX",2,-3,0
"42938",0,"20092010","BUF","PHX",2,-2,0
"42939",0,"20092010","BUF","PHX",2,-3,0
"42940",0,"20092010","BUF","PHX",3,-4,0
"42941",1,"20092010","BUF","PHX",3,-5,0
"42942",0,"20092010","BUF","PHX",3,-4,0
"42943",1,"20092010","ATL","FLA",2,0,0
"42944",0,"20092010","TOR","NSH",1,0,0
"42945",0,"20092010","TOR","NSH",1,-1,0
"42946",0,"20092010","TOR","NSH",1,-2,0
"42947",1,"20092010","TOR","NSH",2,-3,0
"42948",1,"20092010","TOR","NSH",3,-2,0
"42949",1,"20092010","TOR","NSH",3,-1,0
"42950",0,"20092010","TOR","NSH",3,0,0
"42951",1,"20092010","MIN","DAL",1,0,0
"42952",1,"20092010","MIN","DAL",2,1,0
"42953",1,"20092010","MIN","DAL",2,2,0
"42954",1,"20092010","MIN","DAL",2,3,0
"42955",0,"20092010","MIN","DAL",2,4,0
"42956",0,"20092010","MIN","DAL",3,3,0
"42957",0,"20092010","MIN","DAL",3,2,0
"42958",1,"20092010","EDM","COL",1,0,0
"42959",1,"20092010","EDM","COL",1,1,0
"42960",1,"20092010","EDM","COL",2,2,0
"42961",1,"20092010","EDM","COL",2,3,0
"42962",1,"20092010","EDM","COL",3,4,0
"42963",1,"20092010","EDM","COL",3,5,0
"42964",1,"20092010","CGY","SJS",1,0,0
"42965",1,"20092010","CGY","SJS",1,1,0
"42966",1,"20092010","CGY","SJS",1,2,0
"42967",1,"20092010","CGY","SJS",2,3,0
"42968",1,"20092010","CGY","SJS",2,4,0
"42969",1,"20092010","CGY","SJS",2,5,0
"42970",1,"20092010","CGY","SJS",3,6,0
"42971",0,"20092010","CGY","SJS",3,7,0
"42972",1,"20092010","CGY","SJS",3,6,0
"42973",1,"20092010","CGY","SJS",3,7,0
"42974",1,"20092010","TBL","NYR",1,0,0
"42975",1,"20092010","TBL","NYR",1,1,0
"42976",0,"20092010","TBL","NYR",1,2,0
"42977",1,"20092010","TBL","NYR",1,1,0
"42978",1,"20092010","TBL","NYR",2,2,0
"42979",1,"20092010","TBL","NYR",2,3,0
"42980",0,"20092010","TBL","NYR",2,4,0
"42981",1,"20092010","TBL","NYR",3,3,0
"42982",1,"20092010","TBL","NYR",3,4,0
"42983",1,"20092010","TBL","NYR",3,5,0
"42984",1,"20092010","CBJ","PHI",1,0,0
"42985",1,"20092010","CBJ","PHI",2,1,0
"42986",0,"20092010","CBJ","PHI",2,2,0
"42987",0,"20092010","CBJ","PHI",2,1,0
"42988",1,"20092010","CBJ","PHI",2,0,0
"42989",1,"20092010","CBJ","PHI",2,1,0
"42990",1,"20092010","CBJ","PHI",3,2,0
"42991",0,"20092010","CBJ","PHI",3,3,0
"42992",0,"20092010","DET","WSH",2,0,0
"42993",1,"20092010","DET","WSH",2,-1,0
"42994",0,"20092010","DET","WSH",3,0,0
"42995",1,"20092010","DET","WSH",3,-1,0
"42996",1,"20092010","DET","WSH",3,0,0
"42997",0,"20092010","TOR","ATL",1,0,0
"42998",0,"20092010","TOR","ATL",1,-1,0
"42999",1,"20092010","TOR","ATL",2,-2,0
"43000",1,"20092010","TOR","ATL",2,-1,0
"43001",1,"20092010","TOR","ATL",3,0,0
"43002",1,"20092010","TOR","ATL",3,1,0
"43003",0,"20092010","TOR","ATL",3,2,0
"43004",1,"20092010","CHI","OTT",1,0,0
"43005",1,"20092010","CHI","OTT",1,1,0
"43006",0,"20092010","CHI","OTT",2,2,0
"43007",1,"20092010","CHI","OTT",2,1,0
"43008",1,"20092010","CHI","OTT",3,2,0
"43009",1,"20092010","NYI","PIT",1,0,0
"43010",1,"20092010","NYI","PIT",2,1,0
"43011",1,"20092010","NYI","PIT",2,2,0
"43012",0,"20092010","NYI","PIT",2,3,0
"43013",1,"20092010","NYI","PIT",2,2,0
"43014",0,"20092010","NYI","PIT",2,3,0
"43015",0,"20092010","NYI","PIT",3,2,0
"43016",0,"20092010","NYI","PIT",3,1,0
"43017",1,"20092010","NYI","PIT",3,0,0
"43018",1,"20092010","NYI","PIT",3,1,0
"43019",1,"20092010","BUF","ANA",1,0,0
"43020",1,"20092010","BUF","ANA",1,1,0
"43021",1,"20092010","BUF","ANA",1,2,0
"43022",1,"20092010","BUF","ANA",1,3,0
"43023",0,"20092010","BUF","ANA",2,4,0
"43024",0,"20092010","BUF","ANA",2,3,0
"43025",0,"20092010","BUF","ANA",2,2,0
"43026",1,"20092010","BUF","ANA",3,1,0
"43027",0,"20092010","BUF","ANA",3,2,0
"43028",0,"20092010","SJS","LAK",1,0,0
"43029",0,"20092010","SJS","LAK",1,-1,0
"43030",0,"20092010","SJS","LAK",1,-2,0
"43031",1,"20092010","SJS","LAK",2,-3,0
"43032",0,"20092010","SJS","LAK",2,-2,0
"43033",0,"20092010","SJS","LAK",3,-3,0
"43034",1,"20092010","FLA","NJD",2,0,0
"43035",1,"20092010","FLA","NJD",3,1,0
"43036",0,"20092010","STL","MTL",1,0,0
"43037",0,"20092010","STL","MTL",1,-1,0
"43038",1,"20092010","STL","MTL",1,-2,0
"43039",0,"20092010","STL","MTL",1,-1,0
"43040",1,"20092010","STL","MTL",3,-2,0
"43041",1,"20092010","STL","MTL",3,-1,0
"43042",0,"20092010","STL","MTL",4,0,0
"43043",1,"20092010","VAN","EDM",1,0,0
"43044",0,"20092010","VAN","EDM",1,1,0
"43045",1,"20092010","VAN","EDM",2,0,0
"43046",0,"20092010","VAN","EDM",3,1,0
"43047",0,"20092010","VAN","EDM",4,0,0
"43048",1,"20092010","CBJ","BOS",1,0,0
"43049",0,"20092010","CBJ","BOS",1,1,0
"43050",1,"20092010","CBJ","BOS",2,0,0
"43051",0,"20092010","CBJ","BOS",3,1,0
"43052",0,"20092010","CBJ","BOS",3,0,0
"43053",1,"20092010","STL","OTT",1,0,0
"43054",1,"20092010","STL","OTT",2,1,0
"43055",0,"20092010","STL","OTT",2,2,0
"43056",0,"20092010","STL","OTT",3,1,0
"43057",1,"20092010","STL","OTT",3,0,0
"43058",0,"20092010","FLA","NYI",2,0,0
"43059",1,"20092010","FLA","NYI",2,-1,0
"43060",1,"20092010","NYR","PHI",1,0,0
"43061",1,"20092010","NYR","PHI",2,1,0
"43062",0,"20092010","CAR","ATL",1,0,0
"43063",0,"20092010","CAR","ATL",1,-1,0
"43064",0,"20092010","CAR","ATL",2,-2,0
"43065",0,"20092010","CAR","ATL",2,-3,0
"43066",1,"20092010","CAR","ATL",2,-4,0
"43067",1,"20092010","CAR","ATL",3,-3,0
"43068",0,"20092010","CAR","ATL",3,-2,0
"43069",0,"20092010","TOR","TBL",2,0,0
"43070",1,"20092010","TOR","TBL",2,-1,0
"43071",0,"20092010","TOR","TBL",3,0,0
"43072",1,"20092010","TOR","TBL",3,-1,0
"43073",1,"20092010","TOR","TBL",4,0,0
"43074",1,"20092010","WSH","PIT",1,0,0
"43075",0,"20092010","WSH","PIT",1,1,0
"43076",0,"20092010","WSH","PIT",2,0,0
"43077",1,"20092010","WSH","PIT",2,-1,0
"43078",1,"20092010","WSH","PIT",2,0,0
"43079",0,"20092010","WSH","PIT",2,1,0
"43080",0,"20092010","WSH","PIT",3,0,0
"43081",0,"20092010","WSH","PIT",3,-1,0
"43082",0,"20092010","WSH","PIT",3,-2,0
"43083",0,"20092010","DET","MIN",1,0,0
"43084",1,"20092010","DET","MIN",2,-1,0
"43085",0,"20092010","DET","MIN",3,0,0
"43086",0,"20092010","DET","MIN",3,-1,0
"43087",1,"20092010","DET","MIN",3,-2,0
"43088",1,"20092010","DET","MIN",3,-1,0
"43089",1,"20092010","NSH","PHX",2,0,0
"43090",0,"20092010","NSH","PHX",2,1,0
"43091",0,"20092010","NSH","PHX",2,0,0
"43092",1,"20092010","NSH","PHX",3,-1,0
"43093",1,"20092010","NSH","PHX",3,0,0
"43094",1,"20092010","NSH","PHX",3,1,0
"43095",0,"20092010","CHI","CGY",2,0,0
"43096",1,"20092010","CHI","CGY",2,-1,0
"43097",0,"20092010","CHI","CGY",3,0,0
"43098",0,"20092010","CHI","CGY",3,-1,0
"43099",1,"20092010","DAL","VAN",1,0,0
"43100",0,"20092010","DAL","VAN",1,1,0
"43101",0,"20092010","DAL","VAN",2,0,0
"43102",1,"20092010","DAL","VAN",2,-1,0
"43103",1,"20092010","DAL","VAN",3,0,0
"43104",1,"20092010","DAL","VAN",3,1,0
"43105",0,"20092010","DAL","VAN",3,2,0
"43106",1,"20092010","BUF","LAK",1,0,0
"43107",0,"20092010","BUF","LAK",2,1,0
"43108",0,"20092010","BUF","LAK",2,0,0
"43109",1,"20092010","BUF","LAK",2,-1,0
"43110",0,"20092010","BUF","LAK",3,0,0
"43111",1,"20092010","BUF","LAK",3,-1,0
"43112",1,"20092010","ANA","SJS",2,0,0
"43113",1,"20092010","ANA","SJS",2,1,0
"43114",0,"20092010","ANA","SJS",3,2,0
"43115",1,"20092010","ANA","SJS",3,1,0
"43116",1,"20092010","MTL","NJD",1,0,0
"43117",0,"20092010","MTL","NJD",1,1,0
"43118",0,"20092010","MTL","NJD",2,0,0
"43119",0,"20092010","MTL","NJD",3,-1,0
"43120",1,"20092010","NSH","COL",1,0,0
"43121",1,"20092010","NSH","COL",2,1,0
"43122",0,"20092010","NSH","COL",2,2,0
"43123",0,"20092010","DAL","EDM",1,0,0
"43124",0,"20092010","DAL","EDM",1,-1,0
"43125",1,"20092010","DAL","EDM",1,-2,0
"43126",0,"20092010","DAL","EDM",2,-1,0
"43127",1,"20092010","DAL","EDM",2,-2,0
"43128",1,"20092010","DAL","EDM",3,-1,0
"43129",0,"20092010","DAL","EDM",3,0,0
"43130",0,"20092010","OTT","BOS",1,0,0
"43131",1,"20092010","OTT","BOS",2,-1,0
"43132",0,"20092010","OTT","BOS",2,0,0
"43133",1,"20092010","CAR","PHI",1,0,0
"43134",0,"20092010","CAR","PHI",1,1,0
"43135",1,"20092010","CAR","PHI",2,0,0
"43136",1,"20092010","CAR","PHI",2,1,0
"43137",0,"20092010","CAR","PHI",3,2,0
"43138",1,"20092010","CAR","PHI",3,1,0
"43139",1,"20092010","NYR","MTL",1,0,0
"43140",1,"20092010","NYR","MTL",2,1,0
"43141",1,"20092010","NYR","MTL",2,2,0
"43142",1,"20092010","NYR","MTL",2,3,0
"43143",1,"20092010","NYR","MTL",2,4,0
"43144",1,"20092010","NYR","MTL",3,5,0
"43145",0,"20092010","NJD","NYI",1,0,0
"43146",1,"20092010","NJD","NYI",2,-1,0
"43147",1,"20092010","NJD","NYI",2,0,0
"43148",0,"20092010","NJD","NYI",2,1,0
"43149",0,"20092010","NJD","NYI",3,0,0
"43150",0,"20092010","NJD","NYI",3,-1,0
"43151",1,"20092010","PHX","WSH",1,0,0
"43152",0,"20092010","PHX","WSH",1,1,0
"43153",1,"20092010","PHX","WSH",2,0,0
"43154",1,"20092010","PHX","WSH",2,1,0
"43155",0,"20092010","PHX","WSH",3,2,0
"43156",1,"20092010","PHX","WSH",3,1,0
"43157",1,"20092010","TOR","FLA",2,0,0
"43158",1,"20092010","TOR","FLA",3,1,0
"43159",1,"20092010","LAK","DET",1,0,0
"43160",1,"20092010","LAK","DET",1,1,0
"43161",0,"20092010","LAK","DET",2,2,0
"43162",0,"20092010","LAK","DET",3,1,0
"43163",0,"20092010","LAK","DET",3,0,0
"43164",0,"20092010","ATL","TBL",1,0,0
"43165",1,"20092010","ATL","TBL",1,-1,0
"43166",1,"20092010","ANA","STL",2,0,0
"43167",1,"20092010","ANA","STL",2,1,0
"43168",1,"20092010","ANA","STL",3,2,0
"43169",0,"20092010","ANA","STL",3,3,0
"43170",0,"20092010","ANA","STL",3,2,0
"43171",0,"20092010","ANA","STL",3,1,0
"43172",1,"20092010","CBJ","MIN",1,0,0
"43173",1,"20092010","CBJ","MIN",2,1,0
"43174",1,"20092010","CBJ","MIN",2,2,0
"43175",1,"20092010","CBJ","MIN",3,3,0
"43176",0,"20092010","CBJ","MIN",3,4,0
"43177",0,"20092010","CBJ","MIN",3,3,0
"43178",1,"20092010","CHI","VAN",1,0,0
"43179",1,"20092010","CHI","VAN",1,1,0
"43180",1,"20092010","CHI","VAN",1,2,0
"43181",0,"20092010","CHI","VAN",3,3,0
"43182",1,"20092010","CHI","VAN",3,2,0
"43183",1,"20092010","CHI","VAN",3,3,0
"43184",0,"20092010","BUF","SJS",1,0,0
"43185",1,"20092010","BUF","SJS",2,-1,0
"43186",1,"20092010","BUF","SJS",2,0,0
"43187",0,"20092010","BUF","SJS",3,1,0
"43188",1,"20092010","BUF","SJS",3,0,0
"43189",1,"20092010","BUF","SJS",3,1,0
"43190",1,"20092010","BUF","SJS",3,2,0
"43191",1,"20092010","PIT","PHI",1,0,0
"43192",0,"20092010","PIT","PHI",1,1,0
"43193",0,"20092010","PIT","PHI",3,0,0
"43194",1,"20092010","BOS","CAR",1,0,0
"43195",1,"20092010","BOS","CAR",2,1,0
"43196",1,"20092010","BOS","CAR",2,2,0
"43197",1,"20092010","BOS","CAR",2,3,0
"43198",1,"20092010","BOS","CAR",3,4,0
"43199",0,"20092010","BOS","CAR",3,5,0
"43200",1,"20092010","DAL","COL",1,0,0
"43201",1,"20092010","DAL","COL",1,1,0
"43202",1,"20092010","DAL","COL",2,2,0
"43203",1,"20092010","DAL","COL",3,3,0
"43204",0,"20092010","PIT","NYR",1,0,0
"43205",1,"20092010","PIT","NYR",2,-1,0
"43206",1,"20092010","PIT","NYR",3,0,0
"43207",0,"20092010","PIT","NYR",3,1,0
"43208",0,"20092010","PIT","NYR",3,0,0
"43209",0,"20092010","PIT","NYR",3,-1,0
"43210",0,"20092010","STL","CGY",2,0,0
"43211",0,"20092010","STL","CGY",3,-1,0
"43212",0,"20092010","BUF","VAN",2,0,0
"43213",1,"20092010","BUF","VAN",2,-1,0
"43214",1,"20092010","BUF","VAN",2,0,0
"43215",0,"20092010","BUF","VAN",3,1,0
"43216",1,"20092010","BUF","VAN",3,0,0
"43217",0,"20092010","LAK","TOR",1,0,0
"43218",1,"20092010","LAK","TOR",1,-1,0
"43219",0,"20092010","LAK","TOR",2,0,0
